=== Suite started at 2021-12-10 16:42:25
=== Starting test, 1586 test cases
=cases         1586
=started       2021-12-10 16:43:01
=ended         2021-12-10 16:43:01
=result        ok
=elapsed       0.102457
=case          ejabberd_SUITE:muc_service_disco_info_node_error
=logfile       ejabberd_suite.muc_service_disco_info_node_error.6866.html
=started       2021-12-10 16:43:01
=ended         2021-12-10 16:43:01
=result        ok
=elapsed       0.102102
=case          ejabberd_SUITE:muc_service_disco_items
=logfile       ejabberd_suite.muc_service_disco_items.6882.html
=started       2021-12-10 16:43:01
=ended         2021-12-10 16:43:01
=result        ok
=elapsed       0.132335
=case          ejabberd_SUITE:muc_service_unique
=logfile       ejabberd_suite.muc_service_unique.6946.html
=started       2021-12-10 16:43:01
=ended         2021-12-10 16:43:02
=result        ok
=elapsed       0.102022
=case          ejabberd_SUITE:muc_service_vcard
=logfile       ejabberd_suite.muc_service_vcard.6978.html
=started       2021-12-10 16:43:02
=ended         2021-12-10 16:43:02
=result        ok
=elapsed       0.102865
=case          ejabberd_SUITE:muc_configure_non_existent
=logfile       ejabberd_suite.muc_configure_non_existent.6867.html
=started       2021-12-10 16:43:02
=ended         2021-12-10 16:43:02
=result        ok
=elapsed       0.104518
=case          ejabberd_SUITE:muc_cancel_configure_non_existent
=logfile       ejabberd_suite.muc_cancel_configure_non_existent.6899.html
=started       2021-12-10 16:43:02
=ended         2021-12-10 16:43:02
=result        ok
=elapsed       0.102298
=case          ejabberd_SUITE:muc_service_subscriptions
=logfile       ejabberd_suite.muc_service_subscriptions.6915.html
=started       2021-12-10 16:43:02
=ended         2021-12-10 16:43:02
=result        ok
=elapsed       0.143665
=case          ejabberd_SUITE:muc_set_room_affiliation
=logfile       ejabberd_suite.muc_set_room_affiliation.7154.html
=started       2021-12-10 16:43:02
=ended         2021-12-10 16:43:02
=result        ok
=elapsed       0.108355
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.6963.html
=group_props   [{name,muc_single},sequence]
=started       2021-12-10 16:43:02
=ended         2021-12-10 16:43:02
=result        ok
=elapsed       5.0e-6
=group_time    2.033s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.6979.html
=group_props   [{name,offline_single},sequence]
=started       2021-12-10 16:43:02
=ended         2021-12-10 16:43:02
=result        ok
=elapsed       6.0e-6
=case          ejabberd_SUITE:offline_feature_enabled
=logfile       ejabberd_suite.offline_feature_enabled.html
=started       2021-12-10 16:43:02
=ended         2021-12-10 16:43:02
=result        ok
=elapsed       0.102664
=case          ejabberd_SUITE:offline_check_identity
=logfile       ejabberd_suite.offline_check_identity.html
=started       2021-12-10 16:43:02
=ended         2021-12-10 16:43:03
=result        ok
=elapsed       0.10817
=case          ejabberd_SUITE:offline_send_non_existent
=logfile       ejabberd_suite.offline_send_non_existent.html
=started       2021-12-10 16:43:03
=ended         2021-12-10 16:43:03
=result        ok
=elapsed       0.102011
=case          ejabberd_SUITE:offline_view_non_existent
=logfile       ejabberd_suite.offline_view_non_existent.html
=started       2021-12-10 16:43:03
=ended         2021-12-10 16:43:03
=result        ok
=elapsed       0.102429
=case          ejabberd_SUITE:offline_remove_non_existent
=logfile       ejabberd_suite.offline_remove_non_existent.html
=started       2021-12-10 16:43:03
=ended         2021-12-10 16:43:03
=result        ok
=elapsed       0.102253
=case          ejabberd_SUITE:offline_view_non_integer
=logfile       ejabberd_suite.offline_view_non_integer.html
=started       2021-12-10 16:43:03
=ended         2021-12-10 16:43:03
=result        ok
=elapsed       0.101645
=case          ejabberd_SUITE:offline_remove_non_integer
=logfile       ejabberd_suite.offline_remove_non_integer.html
=started       2021-12-10 16:43:03
=ended         2021-12-10 16:43:03
=result        ok
=elapsed       0.102443
=case          ejabberd_SUITE:offline_malformed_iq
=logfile       ejabberd_suite.offline_malformed_iq.html
=started       2021-12-10 16:43:03
=ended         2021-12-10 16:43:03
=result        ok
=elapsed       0.106136
=case          ejabberd_SUITE:offline_wrong_user
=logfile       ejabberd_suite.offline_wrong_user.html
=started       2021-12-10 16:43:03
=ended         2021-12-10 16:43:04
=result        ok
=elapsed       0.109263
=case          ejabberd_SUITE:offline_unsupported_iq
=logfile       ejabberd_suite.offline_unsupported_iq.html
=started       2021-12-10 16:43:04
=ended         2021-12-10 16:43:04
=result        ok
=elapsed       0.102554
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.7330.html
=group_props   [{name,offline_single},sequence]
=started       2021-12-10 16:43:04
=ended         2021-12-10 16:43:04
=result        ok
=elapsed       5.0e-6
=group_time    1.396s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.7187.html
=group_props   [{name,mam_single},sequence]
=started       2021-12-10 16:43:04
=ended         2021-12-10 16:43:04
=result        ok
=elapsed       5.0e-6
=case          ejabberd_SUITE:mam_feature_enabled
=logfile       ejabberd_suite.mam_feature_enabled.html
=started       2021-12-10 16:43:04
=ended         2021-12-10 16:43:04
=result        ok
=elapsed       0.105131
=case          ejabberd_SUITE:mam_get_set_prefs
=logfile       ejabberd_suite.mam_get_set_prefs.html
=started       2021-12-10 16:43:04
=ended         2021-12-10 16:43:06
=result        ok
=elapsed       1.893317
=case          ejabberd_SUITE:mam_get_form
=logfile       ejabberd_suite.mam_get_form.html
=started       2021-12-10 16:43:06
=ended         2021-12-10 16:43:06
=result        ok
=elapsed       0.110731
=case          ejabberd_SUITE:mam_fake_by
=logfile       ejabberd_suite.mam_fake_by.html
=started       2021-12-10 16:43:06
=ended         2021-12-10 16:43:06
=result        ok
=elapsed       0.103112
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.7394.html
=group_props   [{name,mam_single},sequence]
=started       2021-12-10 16:43:06
=ended         2021-12-10 16:43:06
=result        ok
=elapsed       1.0e-5
=group_time    2.368s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.7410.html
=group_props   [{name,csi_single},sequence]
=started       2021-12-10 16:43:06
=ended         2021-12-10 16:43:06
=result        ok
=elapsed       5.0e-6
=case          ejabberd_SUITE:csi_feature_enabled
=logfile       ejabberd_suite.csi_feature_enabled.html
=started       2021-12-10 16:43:06
=ended         2021-12-10 16:43:06
=result        ok
=elapsed       0.101797
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.7458.html
=group_props   [{name,csi_single},sequence]
=started       2021-12-10 16:43:06
=ended         2021-12-10 16:43:06
=result        ok
=elapsed       5.0e-6
=group_time    0.161s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.7474.html
=group_props   [{name,push_single},sequence]
=started       2021-12-10 16:43:06
=ended         2021-12-10 16:43:06
=result        ok
=elapsed       5.0e-6
=case          ejabberd_SUITE:push_feature_enabled
=logfile       ejabberd_suite.push_feature_enabled.html
=started       2021-12-10 16:43:06
=ended         2021-12-10 16:43:06
=result        ok
=elapsed       0.102434
=case          ejabberd_SUITE:push_unsupported_iq
=logfile       ejabberd_suite.push_unsupported_iq.html
=started       2021-12-10 16:43:06
=ended         2021-12-10 16:43:07
=result        ok
=elapsed       0.113357
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.7506.html
=group_props   [{name,push_single},sequence]
=started       2021-12-10 16:43:07
=ended         2021-12-10 16:43:07
=result        ok
=elapsed       5.0e-6
=group_time    0.309s
=case          ejabberd_SUITE:test_unregister
=logfile       ejabberd_suite.test_unregister.html
=started       2021-12-10 16:43:07
=ended         2021-12-10 16:43:07
=result        ok
=elapsed       0.003751
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.7347.html
=group_props   [{name,single_user},sequence]
=started       2021-12-10 16:43:07
=ended         2021-12-10 16:43:07
=result        ok
=elapsed       6.0e-6
=group_time    15.007s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.7538.html
=group_props   [{name,muc_master_slave},sequence]
=started       2021-12-10 16:43:07
=ended         2021-12-10 16:43:07
=result        ok
=elapsed       5.0e-6
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.7363.html
=group_props   [{name,muc_register},parallel]
=started       2021-12-10 16:43:07
=ended         2021-12-10 16:43:07
=result        ok
=elapsed       5.0e-6
=case          ejabberd_SUITE:muc_register_master
=logfile       ejabberd_suite.muc_register_master.7379.html
=started       2021-12-10 16:43:07
=ended         2021-12-10 16:43:07
=result        ok
=elapsed       0.112727
=case          ejabberd_SUITE:muc_register_slave
=logfile       ejabberd_suite.muc_register_slave.7554.html
=started       2021-12-10 16:43:07
=ended         2021-12-10 16:43:07
=result        ok
=elapsed       0.109529
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.7602.html
=group_props   [{name,muc_register},parallel]
=started       2021-12-10 16:43:07
=ended         2021-12-10 16:43:07
=result        ok
=elapsed       5.0e-6
=group_time    0.175s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.7618.html
=group_props   [{name,muc_groupchat_msg},parallel]
=started       2021-12-10 16:43:07
=ended         2021-12-10 16:43:07
=result        ok
=elapsed       4.0e-6
=case          ejabberd_SUITE:muc_groupchat_msg_master
=logfile       ejabberd_suite.muc_groupchat_msg_master.7634.html
=started       2021-12-10 16:43:07
=ended         2021-12-10 16:43:07
=result        ok
=elapsed       0.111969
=case          ejabberd_SUITE:muc_groupchat_msg_slave
=logfile       ejabberd_suite.muc_groupchat_msg_slave.7650.html
=started       2021-12-10 16:43:07
=ended         2021-12-10 16:43:07
=result        ok
=elapsed       0.110556
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.7698.html
=group_props   [{name,muc_groupchat_msg},parallel]
=started       2021-12-10 16:43:07
=ended         2021-12-10 16:43:07
=result        ok
=elapsed       5.0e-6
=group_time    0.174s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.7714.html
=group_props   [{name,muc_private_msg},parallel]
=started       2021-12-10 16:43:07
=ended         2021-12-10 16:43:07
=result        ok
=elapsed       5.0e-6
=case          ejabberd_SUITE:muc_private_msg_master
=logfile       ejabberd_suite.muc_private_msg_master.7730.html
=started       2021-12-10 16:43:07
=ended         2021-12-10 16:43:07
=result        ok
=elapsed       0.111302
=case          ejabberd_SUITE:muc_private_msg_slave
=logfile       ejabberd_suite.muc_private_msg_slave.7746.html
=started       2021-12-10 16:43:07
=ended         2021-12-10 16:43:07
=result        ok
=elapsed       0.108032
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.7507.html
=group_props   [{name,muc_private_msg},parallel]
=started       2021-12-10 16:43:07
=ended         2021-12-10 16:43:07
=result        ok
=elapsed       3.0e-6
=group_time    0.171s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.7810.html
=group_props   [{name,muc_set_subject},parallel]
=started       2021-12-10 16:43:07
=ended         2021-12-10 16:43:07
=result        ok
=elapsed       4.0e-6
=case          ejabberd_SUITE:muc_set_subject_master
=logfile       ejabberd_suite.muc_set_subject_master.7826.html
=started       2021-12-10 16:43:07
=ended         2021-12-10 16:43:08
=result        ok
=elapsed       0.11586
=case          ejabberd_SUITE:muc_set_subject_slave
=logfile       ejabberd_suite.muc_set_subject_slave.7842.html
=started       2021-12-10 16:43:07
=ended         2021-12-10 16:43:08
=result        ok
=elapsed       0.112243
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.7555.html
=group_props   [{name,muc_set_subject},parallel]
=started       2021-12-10 16:43:08
=ended         2021-12-10 16:43:08
=result        ok
=elapsed       4.0e-6
=group_time    0.178s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.7571.html
=group_props   [{name,muc_history},parallel]
=started       2021-12-10 16:43:08
=ended         2021-12-10 16:43:08
=result        ok
=elapsed       4.0e-6
=case          ejabberd_SUITE:muc_history_master
=logfile       ejabberd_suite.muc_history_master.7587.html
=started       2021-12-10 16:43:08
=ended         2021-12-10 16:43:08
=result        ok
=elapsed       0.138643
=case          ejabberd_SUITE:muc_history_slave
=logfile       ejabberd_suite.muc_history_slave.7603.html
=started       2021-12-10 16:43:08
=ended         2021-12-10 16:43:08
=result        ok
=elapsed       0.137734
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.7651.html
=group_props   [{name,muc_history},parallel]
=started       2021-12-10 16:43:08
=ended         2021-12-10 16:43:08
=result        ok
=elapsed       4.0e-6
=group_time    0.202s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.7954.html
=group_props   [{name,muc_invite},parallel]
=started       2021-12-10 16:43:08
=ended         2021-12-10 16:43:08
=result        ok
=elapsed       6.0e-6
=case          ejabberd_SUITE:muc_invite_master
=logfile       ejabberd_suite.muc_invite_master.7970.html
=started       2021-12-10 16:43:08
=ended         2021-12-10 16:43:08
=result        ok
=elapsed       0.109224
=case          ejabberd_SUITE:muc_invite_slave
=logfile       ejabberd_suite.muc_invite_slave.7667.html
=started       2021-12-10 16:43:08
=ended         2021-12-10 16:43:08
=result        ok
=elapsed       0.106121
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.7699.html
=group_props   [{name,muc_invite},parallel]
=started       2021-12-10 16:43:08
=ended         2021-12-10 16:43:08
=result        ok
=elapsed       1.5e-5
=group_time    0.172s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.7715.html
=group_props   [{name,muc_invite_members_only},parallel]
=started       2021-12-10 16:43:08
=ended         2021-12-10 16:43:08
=result        ok
=elapsed       4.0e-6
=case          ejabberd_SUITE:muc_invite_members_only_master
=logfile       ejabberd_suite.muc_invite_members_only_master.7731.html
=started       2021-12-10 16:43:08
=ended         2021-12-10 16:43:08
=result        ok
=elapsed       0.11027
=case          ejabberd_SUITE:muc_invite_members_only_slave
=logfile       ejabberd_suite.muc_invite_members_only_slave.7747.html
=started       2021-12-10 16:43:08
=ended         2021-12-10 16:43:08
=result        ok
=elapsed       0.105813
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.7795.html
=group_props   [{name,muc_invite_members_only},parallel]
=started       2021-12-10 16:43:08
=ended         2021-12-10 16:43:08
=result        ok
=elapsed       3.0e-6
=group_time    0.171s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.7811.html
=group_props   [{name,muc_invite_password_protected},parallel]
=started       2021-12-10 16:43:08
=ended         2021-12-10 16:43:08
=result        ok
=elapsed       5.0e-6
=case          ejabberd_SUITE:muc_invite_password_protected_master
=logfile       ejabberd_suite.muc_invite_password_protected_master.7827.html
=started       2021-12-10 16:43:08
=ended         2021-12-10 16:43:08
=result        ok
=elapsed       0.108986
=case          ejabberd_SUITE:muc_invite_password_protected_slave
=logfile       ejabberd_suite.muc_invite_password_protected_slave.7843.html
=started       2021-12-10 16:43:08
=ended         2021-12-10 16:43:08
=result        ok
=elapsed       0.106051
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.8114.html
=group_props   [{name,muc_invite_password_protected},parallel]
=started       2021-12-10 16:43:08
=ended         2021-12-10 16:43:08
=result        ok
=elapsed       3.0e-6
=group_time    0.173s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.8130.html
=group_props   [{name,muc_voice_request},parallel]
=started       2021-12-10 16:43:08
=ended         2021-12-10 16:43:08
=result        ok
=elapsed       4.0e-6
=case          ejabberd_SUITE:muc_voice_request_master
=logfile       ejabberd_suite.muc_voice_request_master.8146.html
=started       2021-12-10 16:43:08
=ended         2021-12-10 16:43:09
=result        ok
=elapsed       0.113703
=case          ejabberd_SUITE:muc_voice_request_slave
=logfile       ejabberd_suite.muc_voice_request_slave.8162.html
=started       2021-12-10 16:43:08
=ended         2021-12-10 16:43:09
=result        ok
=elapsed       0.110251
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.7971.html
=group_props   [{name,muc_voice_request},parallel]
=started       2021-12-10 16:43:09
=ended         2021-12-10 16:43:09
=result        ok
=elapsed       4.0e-6
=group_time    0.174s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.7987.html
=group_props   [{name,muc_change_role},parallel]
=started       2021-12-10 16:43:09
=ended         2021-12-10 16:43:09
=result        ok
=elapsed       4.0e-6
=case          ejabberd_SUITE:muc_change_role_master
=logfile       ejabberd_suite.muc_change_role_master.8003.html
=started       2021-12-10 16:43:09
=ended         2021-12-10 16:43:09
=result        ok
=elapsed       0.121082
=case          ejabberd_SUITE:muc_change_role_slave
=logfile       ejabberd_suite.muc_change_role_slave.8019.html
=started       2021-12-10 16:43:09
=ended         2021-12-10 16:43:09
=result        ok
=elapsed       0.113975
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.8258.html
=group_props   [{name,muc_change_role},parallel]
=started       2021-12-10 16:43:09
=ended         2021-12-10 16:43:09
=result        ok
=elapsed       3.0e-6
=group_time    0.184s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.8274.html
=group_props   [{name,muc_kick},parallel]
=started       2021-12-10 16:43:09
=ended         2021-12-10 16:43:09
=result        ok
=elapsed       4.0e-6
=case          ejabberd_SUITE:muc_kick_master
=logfile       ejabberd_suite.muc_kick_master.8290.html
=started       2021-12-10 16:43:09
=ended         2021-12-10 16:43:09
=result        ok
=elapsed       0.112519
=case          ejabberd_SUITE:muc_kick_slave
=logfile       ejabberd_suite.muc_kick_slave.8306.html
=started       2021-12-10 16:43:09
=ended         2021-12-10 16:43:09
=result        ok
=elapsed       0.108718
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.8370.html
=group_props   [{name,muc_kick},parallel]
=started       2021-12-10 16:43:09
=ended         2021-12-10 16:43:09
=result        ok
=elapsed       4.0e-6
=group_time    0.178s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.8386.html
=group_props   [{name,muc_change_affiliation},parallel]
=started       2021-12-10 16:43:09
=ended         2021-12-10 16:43:09
=result        ok
=elapsed       4.0e-6
=case          ejabberd_SUITE:muc_change_affiliation_master
=logfile       ejabberd_suite.muc_change_affiliation_master.8402.html
=started       2021-12-10 16:43:09
=ended         2021-12-10 16:43:09
=result        ok
=elapsed       0.120482
=case          ejabberd_SUITE:muc_change_affiliation_slave
=logfile       ejabberd_suite.muc_change_affiliation_slave.8418.html
=started       2021-12-10 16:43:09
=ended         2021-12-10 16:43:09
=result        ok
=elapsed       0.118994
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.8147.html
=group_props   [{name,muc_change_affiliation},parallel]
=started       2021-12-10 16:43:09
=ended         2021-12-10 16:43:09
=result        ok
=elapsed       4.0e-6
=group_time    0.184s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.8163.html
=group_props   [{name,muc_destroy},parallel]
=started       2021-12-10 16:43:09
=ended         2021-12-10 16:43:09
=result        ok
=elapsed       4.0e-6
=case          ejabberd_SUITE:muc_destroy_master
=logfile       ejabberd_suite.muc_destroy_master.8179.html
=started       2021-12-10 16:43:09
=ended         2021-12-10 16:43:09
=result        ok
=elapsed       0.109061
=case          ejabberd_SUITE:muc_destroy_slave
=logfile       ejabberd_suite.muc_destroy_slave.8195.html
=started       2021-12-10 16:43:09
=ended         2021-12-10 16:43:09
=result        ok
=elapsed       0.107158
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.8227.html
=group_props   [{name,muc_destroy},parallel]
=started       2021-12-10 16:43:09
=ended         2021-12-10 16:43:09
=result        ok
=elapsed       3.0e-6
=group_time    0.172s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.8243.html
=group_props   [{name,muc_vcard},parallel]
=started       2021-12-10 16:43:09
=ended         2021-12-10 16:43:09
=result        ok
=elapsed       4.0e-6
=case          ejabberd_SUITE:muc_vcard_master
=logfile       ejabberd_suite.muc_vcard_master.8259.html
=started       2021-12-10 16:43:09
=ended         2021-12-10 16:43:10
=result        ok
=elapsed       0.114617
=case          ejabberd_SUITE:muc_vcard_slave
=logfile       ejabberd_suite.muc_vcard_slave.8275.html
=started       2021-12-10 16:43:09
=ended         2021-12-10 16:43:10
=result        ok
=elapsed       0.111998
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.8562.html
=group_props   [{name,muc_vcard},parallel]
=started       2021-12-10 16:43:10
=ended         2021-12-10 16:43:10
=result        ok
=elapsed       4.0e-6
=group_time    0.178s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.8578.html
=group_props   [{name,muc_nick_change},parallel]
=started       2021-12-10 16:43:10
=ended         2021-12-10 16:43:10
=result        ok
=elapsed       4.0e-6
=case          ejabberd_SUITE:muc_nick_change_master
=logfile       ejabberd_suite.muc_nick_change_master.8594.html
=started       2021-12-10 16:43:10
=ended         2021-12-10 16:43:10
=result        ok
=elapsed       0.110742
=case          ejabberd_SUITE:muc_nick_change_slave
=logfile       ejabberd_suite.muc_nick_change_slave.8610.html
=started       2021-12-10 16:43:10
=ended         2021-12-10 16:43:10
=result        ok
=elapsed       0.106435
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.8674.html
=group_props   [{name,muc_nick_change},parallel]
=started       2021-12-10 16:43:10
=ended         2021-12-10 16:43:10
=result        ok
=elapsed       3.0e-6
=group_time    0.174s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.8690.html
=group_props   [{name,muc_config_title_desc},parallel]
=started       2021-12-10 16:43:10
=ended         2021-12-10 16:43:10
=result        ok
=elapsed       6.0e-6
=case          ejabberd_SUITE:muc_config_title_desc_master
=logfile       ejabberd_suite.muc_config_title_desc_master.8706.html
=started       2021-12-10 16:43:10
=ended         2021-12-10 16:43:10
=result        ok
=elapsed       0.112292
=case          ejabberd_SUITE:muc_config_title_desc_slave
=logfile       ejabberd_suite.muc_config_title_desc_slave.8722.html
=started       2021-12-10 16:43:10
=ended         2021-12-10 16:43:10
=result        ok
=elapsed       0.107705
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.8435.html
=group_props   [{name,muc_config_title_desc},parallel]
=started       2021-12-10 16:43:10
=ended         2021-12-10 16:43:10
=result        ok
=elapsed       4.0e-6
=group_time    0.171s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.8451.html
=group_props   [{name,muc_config_public_list},parallel]
=started       2021-12-10 16:43:10
=ended         2021-12-10 16:43:10
=result        ok
=elapsed       5.0e-6
=case          ejabberd_SUITE:muc_config_public_list_master
=logfile       ejabberd_suite.muc_config_public_list_master.8467.html
=started       2021-12-10 16:43:10
=ended         2021-12-10 16:43:10
=result        ok
=elapsed       0.11393
=case          ejabberd_SUITE:muc_config_public_list_slave
=logfile       ejabberd_suite.muc_config_public_list_slave.8483.html
=started       2021-12-10 16:43:10
=ended         2021-12-10 16:43:10
=result        ok
=elapsed       0.110599
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.8802.html
=group_props   [{name,muc_config_public_list},parallel]
=started       2021-12-10 16:43:10
=ended         2021-12-10 16:43:10
=result        ok
=elapsed       4.0e-6
=group_time    0.175s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.8818.html
=group_props   [{name,muc_config_password},parallel]
=started       2021-12-10 16:43:10
=ended         2021-12-10 16:43:10
=result        ok
=elapsed       4.0e-6
=case          ejabberd_SUITE:muc_config_password_master
=logfile       ejabberd_suite.muc_config_password_master.8834.html
=started       2021-12-10 16:43:10
=ended         2021-12-10 16:43:10
=result        ok
=elapsed       0.115103
=case          ejabberd_SUITE:muc_config_password_slave
=logfile       ejabberd_suite.muc_config_password_slave.8850.html
=started       2021-12-10 16:43:10
=ended         2021-12-10 16:43:10
=result        ok
=elapsed       0.112079
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.8547.html
=group_props   [{name,muc_config_password},parallel]
=started       2021-12-10 16:43:10
=ended         2021-12-10 16:43:10
=result        ok
=elapsed       4.0e-6
=group_time    0.178s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.8563.html
=group_props   [{name,muc_config_whois},parallel]
=started       2021-12-10 16:43:10
=ended         2021-12-10 16:43:10
=result        ok
=elapsed       6.0e-6
=case          ejabberd_SUITE:muc_config_whois_master
=logfile       ejabberd_suite.muc_config_whois_master.8579.html
=started       2021-12-10 16:43:10
=ended         2021-12-10 16:43:11
=result        ok
=elapsed       0.116549
=case          ejabberd_SUITE:muc_config_whois_slave
=logfile       ejabberd_suite.muc_config_whois_slave.8930.html
=started       2021-12-10 16:43:10
=ended         2021-12-10 16:43:11
=result        ok
=elapsed       0.114626
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.8994.html
=group_props   [{name,muc_config_whois},parallel]
=started       2021-12-10 16:43:11
=ended         2021-12-10 16:43:11
=result        ok
=elapsed       4.0e-6
=group_time    0.179s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.9010.html
=group_props   [{name,muc_config_members_only},parallel]
=started       2021-12-10 16:43:11
=ended         2021-12-10 16:43:11
=result        ok
=elapsed       4.0e-6
=case          ejabberd_SUITE:muc_config_members_only_master
=logfile       ejabberd_suite.muc_config_members_only_master.9026.html
=started       2021-12-10 16:43:11
=ended         2021-12-10 16:43:11
=result        ok
=elapsed       0.116191
=case          ejabberd_SUITE:muc_config_members_only_slave
=logfile       ejabberd_suite.muc_config_members_only_slave.9042.html
=started       2021-12-10 16:43:11
=ended         2021-12-10 16:43:11
=result        ok
=elapsed       0.114261
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.9090.html
=group_props   [{name,muc_config_members_only},parallel]
=started       2021-12-10 16:43:11
=ended         2021-12-10 16:43:11
=result        ok
=elapsed       4.0e-6
=group_time    0.178s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.9106.html
=group_props   [{name,muc_config_moderated},parallel]
=started       2021-12-10 16:43:11
=ended         2021-12-10 16:43:11
=result        ok
=elapsed       4.0e-6
=case          ejabberd_SUITE:muc_config_moderated_master
=logfile       ejabberd_suite.muc_config_moderated_master.9122.html
=started       2021-12-10 16:43:11
=ended         2021-12-10 16:43:11
=result        ok
=elapsed       0.114582
=case          ejabberd_SUITE:muc_config_moderated_slave
=logfile       ejabberd_suite.muc_config_moderated_slave.9138.html
=started       2021-12-10 16:43:11
=ended         2021-12-10 16:43:11
=result        ok
=elapsed       0.11003
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.9186.html
=group_props   [{name,muc_config_moderated},parallel]
=started       2021-12-10 16:43:11
=ended         2021-12-10 16:43:11
=result        ok
=elapsed       3.0e-6
=group_time    0.174s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.9202.html
=group_props   [{name,muc_config_private_messages},parallel]
=started       2021-12-10 16:43:11
=ended         2021-12-10 16:43:11
=result        ok
=elapsed       4.0e-6
=case          ejabberd_SUITE:muc_config_private_messages_master
=logfile       ejabberd_suite.muc_config_private_messages_master.9218.html
=started       2021-12-10 16:43:11
=ended         2021-12-10 16:43:11
=result        ok
=elapsed       0.120964
=case          ejabberd_SUITE:muc_config_private_messages_slave
=logfile       ejabberd_suite.muc_config_private_messages_slave.9234.html
=started       2021-12-10 16:43:11
=ended         2021-12-10 16:43:11
=result        ok
=elapsed       0.11938
=case          ejabberd_SUITE:end_per_group
