=== Suite started at 2021-12-10 00:23:17
=== Starting test, 1586 test cases
=cases         1586
=started       2021-12-10 00:23:44
=ended         2021-12-10 00:23:44
=result        ok
=elapsed       2.0e-6
=group_time    0.189s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.5171.html
=group_props   [{name,carbons_enable_disable},parallel]
=started       2021-12-10 00:23:44
=ended         2021-12-10 00:23:44
=result        ok
=elapsed       4.0e-6
=case          ejabberd_SUITE:carbons_enable_disable_master
=logfile       ejabberd_suite.carbons_enable_disable_master.5187.html
=started       2021-12-10 00:23:44
=ended         2021-12-10 00:23:44
=result        ok
=elapsed       0.127828
=case          ejabberd_SUITE:carbons_enable_disable_slave
=logfile       ejabberd_suite.carbons_enable_disable_slave.5203.html
=started       2021-12-10 00:23:44
=ended         2021-12-10 00:23:44
=result        ok
=elapsed       0.126755
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.5235.html
=group_props   [{name,carbons_enable_disable},parallel]
=started       2021-12-10 00:23:44
=ended         2021-12-10 00:23:44
=result        ok
=elapsed       4.0e-6
=group_time    0.191s
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.5251.html
=group_props   [{name,carbons_master_slave},sequence]
=started       2021-12-10 00:23:44
=ended         2021-12-10 00:23:44
=result        ok
=elapsed       3.0e-6
=group_time    0.460s
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.5570.html
=group_props   [{name,no_db},sequence]
=started       2021-12-10 00:23:44
=ended         2021-12-10 00:23:44
=result        ok
=elapsed       0.0
=group_time    25.330s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.5586.html
=group_props   [{name,mnesia},sequence]
=started       2021-12-10 00:23:44
=ended         2021-12-10 00:23:44
=result        ok
=elapsed       5.7e-5
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.5602.html
=group_props   [{name,single_user},sequence]
=started       2021-12-10 00:23:44
=ended         2021-12-10 00:23:44
=result        ok
=elapsed       5.0e-6
=case          ejabberd_SUITE:test_register
=logfile       ejabberd_suite.test_register.html
=started       2021-12-10 00:23:44
=ended         2021-12-10 00:23:44
=result        ok
=elapsed       0.024787
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.5267.html
=group_props   [{name,legacy_auth},parallel]
=started       2021-12-10 00:23:44
=ended         2021-12-10 00:23:44
=result        ok
=elapsed       4.0e-6
=case          ejabberd_SUITE:test_legacy_auth_feature
=logfile       ejabberd_suite.test_legacy_auth_feature.5283.html
=started       2021-12-10 00:23:44
=ended         2021-12-10 00:23:44
=result        ok
=elapsed       0.00234
=case          ejabberd_SUITE:test_legacy_auth
=logfile       ejabberd_suite.test_legacy_auth.5299.html
=started       2021-12-10 00:23:44
=ended         2021-12-10 00:23:45
=result        ok
=elapsed       0.102552
=case          ejabberd_SUITE:test_legacy_auth_digest
=logfile       ejabberd_suite.test_legacy_auth_digest.5650.html
=started       2021-12-10 00:23:44
=ended         2021-12-10 00:23:45
=result        ok
=elapsed       0.106632
=case          ejabberd_SUITE:test_legacy_auth_no_resource
=logfile       ejabberd_suite.test_legacy_auth_no_resource.5666.html
=started       2021-12-10 00:23:44
=ended         2021-12-10 00:23:44
=result        ok
=elapsed       0.002382
=case          ejabberd_SUITE:test_legacy_auth_bad_jid
=logfile       ejabberd_suite.test_legacy_auth_bad_jid.5682.html
=started       2021-12-10 00:23:44
=ended         2021-12-10 00:23:44
=result        ok
=elapsed       0.002444
=case          ejabberd_SUITE:test_legacy_auth_fail
=logfile       ejabberd_suite.test_legacy_auth_fail.5698.html
=started       2021-12-10 00:23:44
=ended         2021-12-10 00:23:44
=result        ok
=elapsed       0.002765
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.5842.html
=group_props   [{name,legacy_auth},parallel]
=started       2021-12-10 00:23:45
=ended         2021-12-10 00:23:45
=result        ok
=elapsed       3.0e-6
=group_time    0.178s
=case          ejabberd_SUITE:auth_plain
=logfile       ejabberd_suite.auth_plain.html
=started       2021-12-10 00:23:45
=ended         2021-12-10 00:23:45
=result        ok
=elapsed       0.011885
=case          ejabberd_SUITE:auth_md5
=logfile       ejabberd_suite.auth_md5.html
=started       2021-12-10 00:23:45
=ended         2021-12-10 00:23:45
=result        ok
=elapsed       0.007081
=case          ejabberd_SUITE:presence_broadcast
=logfile       ejabberd_suite.presence_broadcast.html
=started       2021-12-10 00:23:45
=ended         2021-12-10 00:23:45
=result        ok
=elapsed       0.204868
=case          ejabberd_SUITE:last
=logfile       ejabberd_suite.last.html
=started       2021-12-10 00:23:45
=ended         2021-12-10 00:23:45
=result        ok
=elapsed       0.104003
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.5427.html
=group_props   [{name,webadmin_single},sequence]
=started       2021-12-10 00:23:45
=ended         2021-12-10 00:23:45
=result        ok
=elapsed       6.0e-6
=case          ejabberd_SUITE:webadmin_login_page
=logfile       ejabberd_suite.webadmin_login_page.html
=started       2021-12-10 00:23:45
=ended         2021-12-10 00:23:45
=result        ok
=elapsed       5.07e-4
=case          ejabberd_SUITE:webadmin_welcome_page
=logfile       ejabberd_suite.webadmin_welcome_page.html
=started       2021-12-10 00:23:45
=ended         2021-12-10 00:23:45
=result        ok
=elapsed       0.001095
=case          ejabberd_SUITE:webadmin_user_page
=logfile       ejabberd_suite.webadmin_user_page.html
=started       2021-12-10 00:23:45
=ended         2021-12-10 00:23:45
=result        ok
=elapsed       0.001229
=case          ejabberd_SUITE:webadmin_adduser
=logfile       ejabberd_suite.webadmin_adduser.html
=started       2021-12-10 00:23:45
=ended         2021-12-10 00:23:45
=result        ok
=elapsed       0.001967
=case          ejabberd_SUITE:webadmin_changepassword
=logfile       ejabberd_suite.webadmin_changepassword.html
=started       2021-12-10 00:23:45
=ended         2021-12-10 00:23:45
=result        ok
=elapsed       0.001422
=case          ejabberd_SUITE:webadmin_removeuser
=logfile       ejabberd_suite.webadmin_removeuser.html
=started       2021-12-10 00:23:45
=ended         2021-12-10 00:23:45
=result        ok
=elapsed       0.002767
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.5443.html
=group_props   [{name,webadmin_single},sequence]
=started       2021-12-10 00:23:45
=ended         2021-12-10 00:23:45
=result        ok
=elapsed       3.0e-6
=group_time    0.204s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.5459.html
=group_props   [{name,roster_single},sequence]
=started       2021-12-10 00:23:45
=ended         2021-12-10 00:23:45
=result        ok
=elapsed       4.0e-6
=case          ejabberd_SUITE:roster_feature_enabled
=logfile       ejabberd_suite.roster_feature_enabled.html
=started       2021-12-10 00:23:45
=ended         2021-12-10 00:23:45
=result        ok
=elapsed       0.102139
=case          ejabberd_SUITE:roster_iq_set_many_items
=logfile       ejabberd_suite.roster_iq_set_many_items.html
=started       2021-12-10 00:23:45
=ended         2021-12-10 00:23:46
=result        ok
=elapsed       0.102762
=case          ejabberd_SUITE:roster_iq_set_duplicated_groups
=logfile       ejabberd_suite.roster_iq_set_duplicated_groups.html
=started       2021-12-10 00:23:46
=ended         2021-12-10 00:23:46
=result        ok
=elapsed       0.102127
=case          ejabberd_SUITE:roster_iq_get_item
=logfile       ejabberd_suite.roster_iq_get_item.html
=started       2021-12-10 00:23:46
=ended         2021-12-10 00:23:46
=result        ok
=elapsed       0.102568
=case          ejabberd_SUITE:roster_iq_unexpected_element
=logfile       ejabberd_suite.roster_iq_unexpected_element.html
=started       2021-12-10 00:23:46
=ended         2021-12-10 00:23:46
=result        ok
=elapsed       0.103267
=case          ejabberd_SUITE:roster_iq_set_ask
=logfile       ejabberd_suite.roster_iq_set_ask.html
=started       2021-12-10 00:23:46
=ended         2021-12-10 00:23:46
=result        ok
=elapsed       0.102998
=case          ejabberd_SUITE:roster_set_item
=logfile       ejabberd_suite.roster_set_item.html
=started       2021-12-10 00:23:46
=ended         2021-12-10 00:23:46
=result        ok
=elapsed       0.153999
=case          ejabberd_SUITE:roster_version
=logfile       ejabberd_suite.roster_version.html
=started       2021-12-10 00:23:46
=ended         2021-12-10 00:23:46
=result        ok
=elapsed       0.105611
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.5587.html
=group_props   [{name,roster_single},sequence]
=started       2021-12-10 00:23:46
=ended         2021-12-10 00:23:46
=result        ok
=elapsed       4.0e-6
=group_time    1.166s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.5603.html
=group_props   [{name,private_single},sequence]
=started       2021-12-10 00:23:46
=ended         2021-12-10 00:23:46
=result        ok
=elapsed       5.0e-6
=case          ejabberd_SUITE:private_test_features
=logfile       ejabberd_suite.private_test_features.html
=started       2021-12-10 00:23:46
=ended         2021-12-10 00:23:47
=result        ok
=elapsed       0.102392
=case          ejabberd_SUITE:private_test_no_namespace
=logfile       ejabberd_suite.private_test_no_namespace.html
=started       2021-12-10 00:23:47
=ended         2021-12-10 00:23:47
=result        ok
=elapsed       0.107214
=case          ejabberd_SUITE:private_test_set_get
=logfile       ejabberd_suite.private_test_set_get.html
=started       2021-12-10 00:23:47
=ended         2021-12-10 00:23:47
=result        ok
=elapsed       0.118239
=case          ejabberd_SUITE:private_test_published
=logfile       ejabberd_suite.private_test_published.html
=started       2021-12-10 00:23:47
=ended         2021-12-10 00:23:47
=result        ok
=elapsed       0.103595
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.5683.html
=group_props   [{name,private_single},sequence]
=started       2021-12-10 00:23:47
=ended         2021-12-10 00:23:47
=result        ok
=elapsed       4.0e-6
=group_time    0.590s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.5699.html
=group_props   [{name,privacy_single},sequence]
=started       2021-12-10 00:23:47
=ended         2021-12-10 00:23:47
=result        ok
=elapsed       5.0e-6
=case          ejabberd_SUITE:privacy_feature_enabled
=logfile       ejabberd_suite.privacy_feature_enabled.html
=started       2021-12-10 00:23:47
=ended         2021-12-10 00:23:47
=result        ok
=elapsed       0.102992
=case          ejabberd_SUITE:privacy_set_get_list
=logfile       ejabberd_suite.privacy_set_get_list.html
=started       2021-12-10 00:23:47
=ended         2021-12-10 00:23:47
=result        ok
=elapsed       0.105063
=case          ejabberd_SUITE:privacy_get_list_non_existent
=logfile       ejabberd_suite.privacy_get_list_non_existent.html
=started       2021-12-10 00:23:47
=ended         2021-12-10 00:23:47
=result        ok
=elapsed       0.102205
=case          ejabberd_SUITE:privacy_get_empty_lists
=logfile       ejabberd_suite.privacy_get_empty_lists.html
=started       2021-12-10 00:23:47
=ended         2021-12-10 00:23:48
=result        ok
=elapsed       0.101721
=case          ejabberd_SUITE:privacy_set_default
=logfile       ejabberd_suite.privacy_set_default.html
=started       2021-12-10 00:23:48
=ended         2021-12-10 00:23:48
=result        ok
=elapsed       0.103965
=case          ejabberd_SUITE:privacy_del_default
=logfile       ejabberd_suite.privacy_del_default.html
=started       2021-12-10 00:23:48
=ended         2021-12-10 00:23:48
=result        ok
=elapsed       0.10638
=case          ejabberd_SUITE:privacy_set_default_non_existent
=logfile       ejabberd_suite.privacy_set_default_non_existent.html
=started       2021-12-10 00:23:48
=ended         2021-12-10 00:23:48
=result        ok
=elapsed       0.101802
=case          ejabberd_SUITE:privacy_set_active
=logfile       ejabberd_suite.privacy_set_active.html
=started       2021-12-10 00:23:48
=ended         2021-12-10 00:23:48
=result        ok
=elapsed       0.104268
=case          ejabberd_SUITE:privacy_del_active
=logfile       ejabberd_suite.privacy_del_active.html
=started       2021-12-10 00:23:48
=ended         2021-12-10 00:23:48
=result        ok
=elapsed       0.10538
=case          ejabberd_SUITE:privacy_set_active_non_existent
=logfile       ejabberd_suite.privacy_set_active_non_existent.html
=started       2021-12-10 00:23:48
=ended         2021-12-10 00:23:48
=result        ok
=elapsed       0.102629
=case          ejabberd_SUITE:privacy_remove_list
=logfile       ejabberd_suite.privacy_remove_list.html
=started       2021-12-10 00:23:48
=ended         2021-12-10 00:23:49
=result        ok
=elapsed       0.107473
=case          ejabberd_SUITE:privacy_remove_default_list
=logfile       ejabberd_suite.privacy_remove_default_list.html
=started       2021-12-10 00:23:49
=ended         2021-12-10 00:23:49
=result        ok
=elapsed       0.104856
=case          ejabberd_SUITE:privacy_remove_active_list
=logfile       ejabberd_suite.privacy_remove_active_list.html
=started       2021-12-10 00:23:49
=ended         2021-12-10 00:23:49
=result        ok
=elapsed       0.104631
=case          ejabberd_SUITE:privacy_remove_list_non_existent
=logfile       ejabberd_suite.privacy_remove_list_non_existent.html
=started       2021-12-10 00:23:49
=ended         2021-12-10 00:23:49
=result        ok
=elapsed       0.10205
=case          ejabberd_SUITE:privacy_allow_local_server
=logfile       ejabberd_suite.privacy_allow_local_server.html
=started       2021-12-10 00:23:49
=ended         2021-12-10 00:23:49
=result        ok
=elapsed       0.108652
=case          ejabberd_SUITE:privacy_malformed_iq_query
=logfile       ejabberd_suite.privacy_malformed_iq_query.html
=started       2021-12-10 00:23:49
=ended         2021-12-10 00:23:49
=result        ok
=elapsed       0.103324
=case          ejabberd_SUITE:privacy_malformed_get
=logfile       ejabberd_suite.privacy_malformed_get.html
=started       2021-12-10 00:23:49
=ended         2021-12-10 00:23:49
=result        ok
=elapsed       0.110948
=case          ejabberd_SUITE:privacy_malformed_set
=logfile       ejabberd_suite.privacy_malformed_set.html
=started       2021-12-10 00:23:49
=ended         2021-12-10 00:23:50
=result        ok
=elapsed       0.104199
=case          ejabberd_SUITE:privacy_malformed_type_value
=logfile       ejabberd_suite.privacy_malformed_type_value.html
=started       2021-12-10 00:23:50
=ended         2021-12-10 00:23:50
=result        ok
=elapsed       0.104357
=case          ejabberd_SUITE:privacy_set_get_block
=logfile       ejabberd_suite.privacy_set_get_block.html
=started       2021-12-10 00:23:50
=ended         2021-12-10 00:23:50
=result        ok
=elapsed       0.106211
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.6147.html
=group_props   [{name,privacy_single},sequence]
=started       2021-12-10 00:23:50
=ended         2021-12-10 00:23:50
=result        ok
=elapsed       4.0e-6
=group_time    2.788s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.6163.html
=group_props   [{name,vcard_single},sequence]
=started       2021-12-10 00:23:50
=ended         2021-12-10 00:23:50
=result        ok
=elapsed       5.0e-6
=case          ejabberd_SUITE:vcard_feature_enabled
=logfile       ejabberd_suite.vcard_feature_enabled.html
=started       2021-12-10 00:23:50
=ended         2021-12-10 00:23:50
=result        ok
=elapsed       0.104227
=case          ejabberd_SUITE:vcard_get_set
=logfile       ejabberd_suite.vcard_get_set.html
=started       2021-12-10 00:23:50
=ended         2021-12-10 00:23:50
=result        ok
=elapsed       0.104028
=case          ejabberd_SUITE:vcard_service_vcard
=logfile       ejabberd_suite.vcard_service_vcard.html
=started       2021-12-10 00:23:50
=ended         2021-12-10 00:23:50
=result        ok
=elapsed       0.103353
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.6498.html
=group_props   [{name,vcard_single},sequence]
=started       2021-12-10 00:23:50
=ended         2021-12-10 00:23:50
=result        ok
=elapsed       6.0e-6
=group_time    0.438s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.6514.html
=group_props   [{name,pubsub_single},sequence]
=started       2021-12-10 00:23:50
=ended         2021-12-10 00:23:50
=result        ok
=elapsed       4.0e-6
=case          ejabberd_SUITE:pubsub_test_features
=logfile       ejabberd_suite.pubsub_test_features.html
=started       2021-12-10 00:23:50
=ended         2021-12-10 00:23:50
=result        ok
=elapsed       0.103296
=case          ejabberd_SUITE:pubsub_test_vcard
=logfile       ejabberd_suite.pubsub_test_vcard.html
=started       2021-12-10 00:23:50
=ended         2021-12-10 00:23:51
=result        ok
=elapsed       0.102981
=case          ejabberd_SUITE:pubsub_test_create
=logfile       ejabberd_suite.pubsub_test_create.html
=started       2021-12-10 00:23:51
=ended         2021-12-10 00:23:51
=result        ok
=elapsed       0.102538
=case          ejabberd_SUITE:pubsub_test_configure
=logfile       ejabberd_suite.pubsub_test_configure.html
=started       2021-12-10 00:23:51
=ended         2021-12-10 00:23:51
=result        ok
=elapsed       0.113243
=case          ejabberd_SUITE:pubsub_test_delete
=logfile       ejabberd_suite.pubsub_test_delete.html
=started       2021-12-10 00:23:51
=ended         2021-12-10 00:23:51
=result        ok
=elapsed       0.102531
=case          ejabberd_SUITE:pubsub_test_get_affiliations
=logfile       ejabberd_suite.pubsub_test_get_affiliations.html
=started       2021-12-10 00:23:51
=ended         2021-12-10 00:23:51
=result        ok
=elapsed       0.111567
=case          ejabberd_SUITE:pubsub_test_get_subscriptions
=logfile       ejabberd_suite.pubsub_test_get_subscriptions.html
=started       2021-12-10 00:23:51
=ended         2021-12-10 00:23:51
=result        ok
=elapsed       0.115737
=case          ejabberd_SUITE:pubsub_test_create_instant
=logfile       ejabberd_suite.pubsub_test_create_instant.html
=started       2021-12-10 00:23:51
=ended         2021-12-10 00:23:51
=result        ok
=elapsed       0.103859
=case          ejabberd_SUITE:pubsub_test_default
=logfile       ejabberd_suite.pubsub_test_default.html
=started       2021-12-10 00:23:51
=ended         2021-12-10 00:23:52
=result        ok
=elapsed       0.103345
=case          ejabberd_SUITE:pubsub_test_create_configure
=logfile       ejabberd_suite.pubsub_test_create_configure.html
=started       2021-12-10 00:23:52
=ended         2021-12-10 00:23:52
=result        ok
=elapsed       0.107718
=case          ejabberd_SUITE:pubsub_test_publish
=logfile       ejabberd_suite.pubsub_test_publish.html
=started       2021-12-10 00:23:52
=ended         2021-12-10 00:23:52
=result        ok
=elapsed       0.104626
=case          ejabberd_SUITE:pubsub_test_auto_create
=logfile       ejabberd_suite.pubsub_test_auto_create.html
=started       2021-12-10 00:23:52
=ended         2021-12-10 00:23:52
=result        ok
=elapsed       0.104167
=case          ejabberd_SUITE:pubsub_test_get_items
=logfile       ejabberd_suite.pubsub_test_get_items.html
=started       2021-12-10 00:23:52
=ended         2021-12-10 00:23:52
=result        ok
=elapsed       0.110409
=case          ejabberd_SUITE:pubsub_test_delete_item
=logfile       ejabberd_suite.pubsub_test_delete_item.html
=started       2021-12-10 00:23:52
=ended         2021-12-10 00:23:52
=result        ok
=elapsed       0.107743
=case          ejabberd_SUITE:pubsub_test_purge
=logfile       ejabberd_suite.pubsub_test_purge.html
=started       2021-12-10 00:23:52
=ended         2021-12-10 00:23:52
=result        ok
=elapsed       0.111954
=case          ejabberd_SUITE:pubsub_test_subscribe
=logfile       ejabberd_suite.pubsub_test_subscribe.html
=started       2021-12-10 00:23:52
=ended         2021-12-10 00:23:53
=result        ok
=elapsed       0.105503
=case          ejabberd_SUITE:pubsub_test_subscribe_max_item_1
=logfile       ejabberd_suite.pubsub_test_subscribe_max_item_1.html
=started       2021-12-10 00:23:53
=ended         2021-12-10 00:23:53
=result        ok
=elapsed       0.107384
=case          ejabberd_SUITE:pubsub_test_unsubscribe
=logfile       ejabberd_suite.pubsub_test_unsubscribe.html
=started       2021-12-10 00:23:53
=ended         2021-12-10 00:23:53
=result        ok
=elapsed       0.107119
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.6435.html
=group_props   [{name,pubsub_single},sequence]
=started       2021-12-10 00:23:53
=ended         2021-12-10 00:23:53
=result        ok
=elapsed       7.0e-6
=group_time    2.552s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.6451.html
=group_props   [{name,muc_single},sequence]
=started       2021-12-10 00:23:53
=ended         2021-12-10 00:23:53
=result        ok
=elapsed       5.0e-6
=case          ejabberd_SUITE:muc_service_presence_error
=logfile       ejabberd_suite.muc_service_presence_error.6467.html
=started       2021-12-10 00:23:53
=ended         2021-12-10 00:23:53
=result        ok
=elapsed       0.104537
=case          ejabberd_SUITE:muc_service_message_error
=logfile       ejabberd_suite.muc_service_message_error.6483.html
=started       2021-12-10 00:23:53
=ended         2021-12-10 00:23:53
=result        ok
=elapsed       0.106215
=case          ejabberd_SUITE:muc_service_unknown_ns_iq_error
=logfile       ejabberd_suite.muc_service_unknown_ns_iq_error.6930.html
=started       2021-12-10 00:23:53
=ended         2021-12-10 00:23:53
=result        ok
=elapsed       0.105212
=case          ejabberd_SUITE:muc_service_iq_set_error
=logfile       ejabberd_suite.muc_service_iq_set_error.6547.html
=started       2021-12-10 00:23:53
=ended         2021-12-10 00:23:53
=result        ok
=elapsed       0.104829
=case          ejabberd_SUITE:muc_service_improper_iq_error
=logfile       ejabberd_suite.muc_service_improper_iq_error.6579.html
=started       2021-12-10 00:23:53
=ended         2021-12-10 00:23:54
=result        ok
=elapsed       0.107597
=case          ejabberd_SUITE:muc_service_features
=logfile       ejabberd_suite.muc_service_features.6994.html
=started       2021-12-10 00:23:54
=ended         2021-12-10 00:23:54
=result        ok
=elapsed       0.102866
=case          ejabberd_SUITE:muc_service_disco_info_node_error
=logfile       ejabberd_suite.muc_service_disco_info_node_error.6611.html
=started       2021-12-10 00:23:54
=ended         2021-12-10 00:23:54
=result        ok
=elapsed       0.102486
=case          ejabberd_SUITE:muc_service_disco_items
=logfile       ejabberd_suite.muc_service_disco_items.6643.html
=started       2021-12-10 00:23:54
=ended         2021-12-10 00:23:54
=result        ok
=elapsed       0.131811
=case          ejabberd_SUITE:muc_service_unique
=logfile       ejabberd_suite.muc_service_unique.6755.html
=started       2021-12-10 00:23:54
=ended         2021-12-10 00:23:54
=result        ok
=elapsed       0.102623
=case          ejabberd_SUITE:muc_service_vcard
=logfile       ejabberd_suite.muc_service_vcard.6787.html
=started       2021-12-10 00:23:54
=ended         2021-12-10 00:23:54
=result        ok
=elapsed       0.102598
=case          ejabberd_SUITE:muc_configure_non_existent
=logfile       ejabberd_suite.muc_configure_non_existent.7106.html
=started       2021-12-10 00:23:54
=ended         2021-12-10 00:23:54
=result        ok
=elapsed       0.1044
=case          ejabberd_SUITE:muc_cancel_configure_non_existent
=logfile       ejabberd_suite.muc_cancel_configure_non_existent.7138.html
=started       2021-12-10 00:23:54
=ended         2021-12-10 00:23:55
=result        ok
=elapsed       0.103131
=case          ejabberd_SUITE:muc_service_subscriptions
=logfile       ejabberd_suite.muc_service_subscriptions.6819.html
=started       2021-12-10 00:23:55
=ended         2021-12-10 00:23:55
=result        ok
=elapsed       0.144584
=case          ejabberd_SUITE:muc_set_room_affiliation
=logfile       ejabberd_suite.muc_set_room_affiliation.6931.html
=started       2021-12-10 00:23:55
=ended         2021-12-10 00:23:55
=result        ok
=elapsed       0.109475
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.6995.html
=group_props   [{name,muc_single},sequence]
=started       2021-12-10 00:23:55
=ended         2021-12-10 00:23:55
=result        ok
=elapsed       4.0e-6
=group_time    2.026s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.7011.html
=group_props   [{name,offline_single},sequence]
=started       2021-12-10 00:23:55
=ended         2021-12-10 00:23:55
=result        ok
=elapsed       6.0e-6
=case          ejabberd_SUITE:offline_feature_enabled
=logfile       ejabberd_suite.offline_feature_enabled.html
=started       2021-12-10 00:23:55
=ended         2021-12-10 00:23:55
=result        ok
=elapsed       0.10326
=case          ejabberd_SUITE:offline_check_identity
=logfile       ejabberd_suite.offline_check_identity.html
=started       2021-12-10 00:23:55
=ended         2021-12-10 00:23:55
=result        ok
=elapsed       0.107267
=case          ejabberd_SUITE:offline_send_non_existent
=logfile       ejabberd_suite.offline_send_non_existent.html
=started       2021-12-10 00:23:55
=ended         2021-12-10 00:23:55
=result        ok
=elapsed       0.102402
=case          ejabberd_SUITE:offline_view_non_existent
=logfile       ejabberd_suite.offline_view_non_existent.html
=started       2021-12-10 00:23:55
=ended         2021-12-10 00:23:56
=result        ok
=elapsed       0.102791
=case          ejabberd_SUITE:offline_remove_non_existent
=logfile       ejabberd_suite.offline_remove_non_existent.html
=started       2021-12-10 00:23:56
=ended         2021-12-10 00:23:56
=result        ok
=elapsed       0.102543
=case          ejabberd_SUITE:offline_view_non_integer
=logfile       ejabberd_suite.offline_view_non_integer.html
=started       2021-12-10 00:23:56
=ended         2021-12-10 00:23:56
=result        ok
=elapsed       0.102209
=case          ejabberd_SUITE:offline_remove_non_integer
=logfile       ejabberd_suite.offline_remove_non_integer.html
=started       2021-12-10 00:23:56
=ended         2021-12-10 00:23:56
=result        ok
=elapsed       0.10274
=case          ejabberd_SUITE:offline_malformed_iq
=logfile       ejabberd_suite.offline_malformed_iq.html
=started       2021-12-10 00:23:56
=ended         2021-12-10 00:23:56
=result        ok
=elapsed       0.106149
=case          ejabberd_SUITE:offline_wrong_user
=logfile       ejabberd_suite.offline_wrong_user.html
=started       2021-12-10 00:23:56
=ended         2021-12-10 00:23:56
=result        ok
=elapsed       0.110604
=case          ejabberd_SUITE:offline_unsupported_iq
=logfile       ejabberd_suite.offline_unsupported_iq.html
=started       2021-12-10 00:23:56
=ended         2021-12-10 00:23:56
=result        ok
=elapsed       0.102224
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.7410.html
=group_props   [{name,offline_single},sequence]
=started       2021-12-10 00:23:56
=ended         2021-12-10 00:23:56
=result        ok
=elapsed       4.0e-6
=group_time    1.405s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.7426.html
=group_props   [{name,mam_single},sequence]
=started       2021-12-10 00:23:56
=ended         2021-12-10 00:23:56
=result        ok
=elapsed       4.0e-6
=case          ejabberd_SUITE:mam_feature_enabled
=logfile       ejabberd_suite.mam_feature_enabled.html
=started       2021-12-10 00:23:56
=ended         2021-12-10 00:23:57
=result        ok
=elapsed       0.104895
=case          ejabberd_SUITE:mam_get_set_prefs
=logfile       ejabberd_suite.mam_get_set_prefs.html
=started       2021-12-10 00:23:57
=ended         2021-12-10 00:23:58
=result        ok
=elapsed       1.895756
=case          ejabberd_SUITE:mam_get_form
=logfile       ejabberd_suite.mam_get_form.html
=started       2021-12-10 00:23:58
=ended         2021-12-10 00:23:59
=result        ok
=elapsed       0.114867
=case          ejabberd_SUITE:mam_fake_by
=logfile       ejabberd_suite.mam_fake_by.html
=started       2021-12-10 00:23:59
=ended         2021-12-10 00:23:59
=result        ok
=elapsed       0.102792
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.7522.html
=group_props   [{name,mam_single},sequence]
=started       2021-12-10 00:23:59
=ended         2021-12-10 00:23:59
=result        ok
=elapsed       3.0e-6
=group_time    2.378s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.7538.html
=group_props   [{name,csi_single},sequence]
=started       2021-12-10 00:23:59
=ended         2021-12-10 00:23:59
=result        ok
=elapsed       4.0e-6
=case          ejabberd_SUITE:csi_feature_enabled
=logfile       ejabberd_suite.csi_feature_enabled.html
=started       2021-12-10 00:23:59
=ended         2021-12-10 00:23:59
=result        ok
=elapsed       0.102123
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.7554.html
=group_props   [{name,csi_single},sequence]
=started       2021-12-10 00:23:59
=ended         2021-12-10 00:23:59
=result        ok
=elapsed       4.0e-6
=group_time    0.161s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.7570.html
=group_props   [{name,push_single},sequence]
=started       2021-12-10 00:23:59
=ended         2021-12-10 00:23:59
=result        ok
=elapsed       5.0e-6
=case          ejabberd_SUITE:push_feature_enabled
=logfile       ejabberd_suite.push_feature_enabled.html
=started       2021-12-10 00:23:59
=ended         2021-12-10 00:23:59
=result        ok
=elapsed       0.103176
