=== Suite started at 2021-12-10 20:22:12
=== Starting test, 1586 test cases
=cases         1586
=result        ok
=elapsed       0.203728
=case          ejabberd_SUITE:offline_flex_slave
=logfile       ejabberd_suite.offline_flex_slave.12179.html
=started       2021-12-10 20:23:26
=ended         2021-12-10 20:23:26
=result        ok
=elapsed       0.323117
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.12243.html
=group_props   [{name,offline_flex},parallel]
=started       2021-12-10 20:23:26
=ended         2021-12-10 20:23:26
=result        ok
=elapsed       3.0e-6
=group_time    0.389s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.12274.html
=group_props   [{name,offline_send_all},parallel]
=started       2021-12-10 20:23:26
=ended         2021-12-10 20:23:26
=result        ok
=elapsed       4.0e-6
=case          ejabberd_SUITE:offline_send_all_master
=logfile       ejabberd_suite.offline_send_all_master.12290.html
=started       2021-12-10 20:23:26
=ended         2021-12-10 20:23:40
=result        ok
=elapsed       13.935336
=case          ejabberd_SUITE:offline_send_all_slave
=logfile       ejabberd_suite.offline_send_all_slave.12306.html
=started       2021-12-10 20:23:26
=ended         2021-12-10 20:23:41
=result        ok
=elapsed       14.088264
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.12354.html
=group_props   [{name,offline_send_all},parallel]
=started       2021-12-10 20:23:41
=ended         2021-12-10 20:23:41
=result        ok
=elapsed       3.0e-6
=group_time    14.158s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.12370.html
=group_props   [{name,offline_from_mam},parallel]
=started       2021-12-10 20:23:41
=ended         2021-12-10 20:23:41
=result        ok
=elapsed       5.0e-6
=case          ejabberd_SUITE:offline_from_mam_master
=logfile       ejabberd_suite.offline_from_mam_master.12386.html
=started       2021-12-10 20:23:41
=ended         2021-12-10 20:23:55
=result        ok
=elapsed       13.886443
=case          ejabberd_SUITE:offline_from_mam_slave
=logfile       ejabberd_suite.offline_from_mam_slave.12402.html
=started       2021-12-10 20:23:41
=ended         2021-12-10 20:23:55
=result        ok
=elapsed       14.085558
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.12450.html
=group_props   [{name,offline_from_mam},parallel]
=started       2021-12-10 20:23:55
=ended         2021-12-10 20:23:55
=result        ok
=elapsed       3.0e-6
=group_time    14.152s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.12466.html
=group_props   [{name,offline_mucsub_mam},parallel]
=started       2021-12-10 20:23:55
=ended         2021-12-10 20:23:55
=result        ok
=elapsed       4.0e-6
=case          ejabberd_SUITE:offline_mucsub_mam_master
=logfile       ejabberd_suite.offline_mucsub_mam_master.12482.html
=started       2021-12-10 20:23:55
=ended         2021-12-10 20:23:55
=result        ok
=elapsed       0.238234
=case          ejabberd_SUITE:offline_mucsub_mam_slave
=logfile       ejabberd_suite.offline_mucsub_mam_slave.12498.html
=started       2021-12-10 20:23:55
=ended         2021-12-10 20:23:55
=result        ok
=elapsed       0.232537
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.12546.html
=group_props   [{name,offline_mucsub_mam},parallel]
=started       2021-12-10 20:23:55
=ended         2021-12-10 20:23:55
=result        ok
=elapsed       3.0e-6
=group_time    0.302s
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.12562.html
=group_props   [{name,offline_master_slave},sequence]
=started       2021-12-10 20:23:55
=ended         2021-12-10 20:23:55
=result        ok
=elapsed       3.0e-6
=group_time    29.141s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.12578.html
=group_props   [{name,mam_master_slave},sequence]
=started       2021-12-10 20:23:55
=ended         2021-12-10 20:23:55
=result        ok
=elapsed       5.0e-6
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.12594.html
=group_props   [{name,mam_archived_and_stanza_id},parallel]
=started       2021-12-10 20:23:55
=ended         2021-12-10 20:23:55
=result        ok
=elapsed       3.0e-6
=case          ejabberd_SUITE:mam_archived_and_stanza_id_master
=logfile       ejabberd_suite.mam_archived_and_stanza_id_master.12610.html
=started       2021-12-10 20:23:55
=ended         2021-12-10 20:23:55
=result        ok
=elapsed       0.107359
=case          ejabberd_SUITE:mam_archived_and_stanza_id_slave
=logfile       ejabberd_suite.mam_archived_and_stanza_id_slave.12626.html
=started       2021-12-10 20:23:55
=ended         2021-12-10 20:23:55
=result        ok
=elapsed       0.111492
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.12419.html
=group_props   [{name,mam_archived_and_stanza_id},parallel]
=started       2021-12-10 20:23:55
=ended         2021-12-10 20:23:55
=result        ok
=elapsed       3.0e-6
=group_time    0.177s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.12435.html
=group_props   [{name,mam_query_all},parallel]
=started       2021-12-10 20:23:55
=ended         2021-12-10 20:23:55
=result        ok
=elapsed       5.0e-6
=case          ejabberd_SUITE:mam_query_all_master
=logfile       ejabberd_suite.mam_query_all_master.12451.html
=started       2021-12-10 20:23:55
=ended         2021-12-10 20:23:56
=result        ok
=elapsed       0.146678
=case          ejabberd_SUITE:mam_query_all_slave
=logfile       ejabberd_suite.mam_query_all_slave.12658.html
=started       2021-12-10 20:23:55
=ended         2021-12-10 20:23:56
=result        ok
=elapsed       0.143952
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.12722.html
=group_props   [{name,mam_query_all},parallel]
=started       2021-12-10 20:23:56
=ended         2021-12-10 20:23:56
=result        ok
=elapsed       3.0e-6
=group_time    0.215s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.12738.html
=group_props   [{name,mam_query_with},parallel]
=started       2021-12-10 20:23:56
=ended         2021-12-10 20:23:56
=result        ok
=elapsed       4.0e-6
=case          ejabberd_SUITE:mam_query_with_master
=logfile       ejabberd_suite.mam_query_with_master.12754.html
=started       2021-12-10 20:23:56
=ended         2021-12-10 20:23:56
=result        ok
=elapsed       0.148897
=case          ejabberd_SUITE:mam_query_with_slave
=logfile       ejabberd_suite.mam_query_with_slave.12770.html
=started       2021-12-10 20:23:56
=ended         2021-12-10 20:23:56
=result        ok
=elapsed       0.152652
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.12499.html
=group_props   [{name,mam_query_with},parallel]
=started       2021-12-10 20:23:56
=ended         2021-12-10 20:23:56
=result        ok
=elapsed       3.0e-6
=group_time    0.216s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.12515.html
=group_props   [{name,mam_query_rsm_max},parallel]
=started       2021-12-10 20:23:56
=ended         2021-12-10 20:23:56
=result        ok
=elapsed       4.0e-6
=case          ejabberd_SUITE:mam_query_rsm_max_master
=logfile       ejabberd_suite.mam_query_rsm_max_master.12531.html
=started       2021-12-10 20:23:56
=ended         2021-12-10 20:23:56
=result        ok
=elapsed       0.204505
=case          ejabberd_SUITE:mam_query_rsm_max_slave
=logfile       ejabberd_suite.mam_query_rsm_max_slave.12547.html
=started       2021-12-10 20:23:56
=ended         2021-12-10 20:23:56
=result        ok
=elapsed       0.207039
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.12563.html
=group_props   [{name,mam_query_rsm_max},parallel]
=started       2021-12-10 20:23:56
=ended         2021-12-10 20:23:56
=result        ok
=elapsed       2.0e-6
=group_time    0.273s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.12579.html
=group_props   [{name,mam_query_rsm_after},parallel]
=started       2021-12-10 20:23:56
=ended         2021-12-10 20:23:56
=result        ok
=elapsed       3.0e-6
=case          ejabberd_SUITE:mam_query_rsm_after_master
=logfile       ejabberd_suite.mam_query_rsm_after_master.12595.html
=started       2021-12-10 20:23:56
=ended         2021-12-10 20:23:56
=result        ok
=elapsed       0.189303
=case          ejabberd_SUITE:mam_query_rsm_after_slave
=logfile       ejabberd_suite.mam_query_rsm_after_slave.12611.html
=started       2021-12-10 20:23:56
=ended         2021-12-10 20:23:56
=result        ok
=elapsed       0.187137
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.12675.html
=group_props   [{name,mam_query_rsm_after},parallel]
=started       2021-12-10 20:23:56
=ended         2021-12-10 20:23:56
=result        ok
=elapsed       3.0e-6
=group_time    0.256s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.12691.html
=group_props   [{name,mam_query_rsm_before},parallel]
=started       2021-12-10 20:23:56
=ended         2021-12-10 20:23:56
=result        ok
=elapsed       3.0e-6
=case          ejabberd_SUITE:mam_query_rsm_before_master
=logfile       ejabberd_suite.mam_query_rsm_before_master.12707.html
=started       2021-12-10 20:23:56
=ended         2021-12-10 20:23:57
=result        ok
=elapsed       0.186003
=case          ejabberd_SUITE:mam_query_rsm_before_slave
=logfile       ejabberd_suite.mam_query_rsm_before_slave.12723.html
=started       2021-12-10 20:23:56
=ended         2021-12-10 20:23:57
=result        ok
=elapsed       0.187289
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.12962.html
=group_props   [{name,mam_query_rsm_before},parallel]
=started       2021-12-10 20:23:57
=ended         2021-12-10 20:23:57
=result        ok
=elapsed       3.0e-6
=group_time    0.254s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.12978.html
=group_props   [{name,mam_muc},parallel]
=started       2021-12-10 20:23:57
=ended         2021-12-10 20:23:57
=result        ok
=elapsed       4.0e-6
=case          ejabberd_SUITE:mam_muc_master
=logfile       ejabberd_suite.mam_muc_master.12755.html
=started       2021-12-10 20:23:57
=ended         2021-12-10 20:23:57
=result        ok
=elapsed       0.155388
=case          ejabberd_SUITE:mam_muc_slave
=logfile       ejabberd_suite.mam_muc_slave.12771.html
=started       2021-12-10 20:23:57
=ended         2021-12-10 20:23:57
=result        ok
=elapsed       0.151378
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.13026.html
=group_props   [{name,mam_muc},parallel]
=started       2021-12-10 20:23:57
=ended         2021-12-10 20:23:57
=result        ok
=elapsed       3.0e-6
=group_time    0.224s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.12835.html
=group_props   [{name,mam_mucsub},parallel]
=started       2021-12-10 20:23:57
=ended         2021-12-10 20:23:57
=result        ok
=elapsed       5.0e-6
=case          ejabberd_SUITE:mam_mucsub_master
=logfile       ejabberd_suite.mam_mucsub_master.12851.html
=started       2021-12-10 20:23:57
=ended         2021-12-10 20:23:57
=result        ok
=elapsed       0.13566
=case          ejabberd_SUITE:mam_mucsub_slave
=logfile       ejabberd_suite.mam_mucsub_slave.12867.html
=started       2021-12-10 20:23:57
=ended         2021-12-10 20:23:57
=result        ok
=elapsed       0.131382
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.12931.html
=group_props   [{name,mam_mucsub},parallel]
=started       2021-12-10 20:23:57
=ended         2021-12-10 20:23:57
=result        ok
=elapsed       2.0e-6
=group_time    0.202s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.12947.html
=group_props   [{name,mam_mucsub_from_muc},parallel]
=started       2021-12-10 20:23:57
=ended         2021-12-10 20:23:57
=result        ok
=elapsed       4.0e-6
=case          ejabberd_SUITE:mam_mucsub_from_muc_master
=logfile       ejabberd_suite.mam_mucsub_from_muc_master.12963.html
=started       2021-12-10 20:23:57
=ended         2021-12-10 20:23:57
=result        ok
=elapsed       0.134692
=case          ejabberd_SUITE:mam_mucsub_from_muc_slave
=logfile       ejabberd_suite.mam_mucsub_from_muc_slave.12979.html
=started       2021-12-10 20:23:57
=ended         2021-12-10 20:23:57
=result        ok
=elapsed       0.13095
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.13106.html
=group_props   [{name,mam_mucsub_from_muc},parallel]
=started       2021-12-10 20:23:57
=ended         2021-12-10 20:23:57
=result        ok
=elapsed       3.0e-6
=group_time    0.201s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.13122.html
=group_props   [{name,mam_mucsub_from_muc_non_persistent},parallel]
=started       2021-12-10 20:23:57
=ended         2021-12-10 20:23:57
=result        ok
=elapsed       3.0e-6
=case          ejabberd_SUITE:mam_mucsub_from_muc_non_persistent_master
=logfile       ejabberd_suite.mam_mucsub_from_muc_non_persistent_master.13138.html
=started       2021-12-10 20:23:57
=ended         2021-12-10 20:23:58
=result        ok
=elapsed       0.129404
=case          ejabberd_SUITE:mam_mucsub_from_muc_non_persistent_slave
=logfile       ejabberd_suite.mam_mucsub_from_muc_non_persistent_slave.13154.html
=started       2021-12-10 20:23:57
=ended         2021-12-10 20:23:58
=result        ok
=elapsed       0.127857
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.13202.html
=group_props   [{name,mam_mucsub_from_muc_non_persistent},parallel]
=started       2021-12-10 20:23:58
=ended         2021-12-10 20:23:58
=result        ok
=elapsed       1.2e-5
=group_time    0.196s
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.13218.html
=group_props   [{name,mam_master_slave},sequence]
=started       2021-12-10 20:23:58
=ended         2021-12-10 20:23:58
=result        ok
=elapsed       3.0e-6
=group_time    2.521s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.13234.html
=group_props   [{name,announce_master_slave},sequence]
=started       2021-12-10 20:23:58
=ended         2021-12-10 20:23:58
=result        ok
=elapsed       4.0e-6
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.13250.html
=group_props   [{name,announce_set_motd},parallel]
=started       2021-12-10 20:23:58
=ended         2021-12-10 20:23:58
=result        ok
=elapsed       3.0e-6
=case          ejabberd_SUITE:announce_set_motd_master
=logfile       ejabberd_suite.announce_set_motd_master.13266.html
=started       2021-12-10 20:23:58
=ended         2021-12-10 20:23:58
=result        ok
=elapsed       0.103978
=case          ejabberd_SUITE:announce_set_motd_slave
=logfile       ejabberd_suite.announce_set_motd_slave.13282.html
=started       2021-12-10 20:23:58
=ended         2021-12-10 20:23:58
=result        ok
=elapsed       0.10731
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.13139.html
=group_props   [{name,announce_set_motd},parallel]
=started       2021-12-10 20:23:58
=ended         2021-12-10 20:23:58
=result        ok
=elapsed       3.0e-6
=group_time    0.175s
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.13314.html
=group_props   [{name,announce_master_slave},sequence]
=started       2021-12-10 20:23:58
=ended         2021-12-10 20:23:58
=result        ok
=elapsed       4.0e-6
=group_time    0.229s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.13330.html
=group_props   [{name,csi_master_slave},sequence]
=started       2021-12-10 20:23:58
=ended         2021-12-10 20:23:58
=result        ok
=elapsed       5.0e-6
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.13346.html
=group_props   [{name,csi_all},parallel]
=started       2021-12-10 20:23:58
=ended         2021-12-10 20:23:58
=result        ok
=elapsed       3.0e-6
=case          ejabberd_SUITE:csi_all_master
=logfile       ejabberd_suite.csi_all_master.13362.html
=started       2021-12-10 20:23:58
=ended         2021-12-10 20:23:58
=result        ok
=elapsed       0.109457
=case          ejabberd_SUITE:csi_all_slave
=logfile       ejabberd_suite.csi_all_slave.13378.html
=started       2021-12-10 20:23:58
=ended         2021-12-10 20:23:58
=result        ok
=elapsed       0.10772
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.13171.html
=group_props   [{name,csi_all},parallel]
=started       2021-12-10 20:23:58
=ended         2021-12-10 20:23:58
=result        ok
=elapsed       2.0e-6
=group_time    0.176s
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.13187.html
=group_props   [{name,csi_master_slave},sequence]
=started       2021-12-10 20:23:58
=ended         2021-12-10 20:23:58
=result        ok
=elapsed       1.4e-5
=group_time    0.229s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.13203.html
=group_props   [{name,push_master_slave},sequence]
=started       2021-12-10 20:23:58
=ended         2021-12-10 20:23:58
=result        ok
=elapsed       6.0e-6
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.13219.html
=group_props   [{name,push_sm},parallel]
=started       2021-12-10 20:23:58
=ended         2021-12-10 20:23:58
=result        ok
=elapsed       3.0e-6
=case          ejabberd_SUITE:push_sm_master
=logfile       ejabberd_suite.push_sm_master.13235.html
=started       2021-12-10 20:23:58
=ended         2021-12-10 20:24:06
=result        ok
=elapsed       8.111735
=case          ejabberd_SUITE:push_sm_slave
=logfile       ejabberd_suite.push_sm_slave.13251.html
=started       2021-12-10 20:23:58
=ended         2021-12-10 20:23:58
=result        ok
=elapsed       0.00243
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.13458.html
=group_props   [{name,push_sm},parallel]
=started       2021-12-10 20:24:06
=ended         2021-12-10 20:24:06
=result        ok
=elapsed       3.0e-6
=group_time    8.178s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.13315.html
=group_props   [{name,push_offline},parallel]
=started       2021-12-10 20:24:06
=ended         2021-12-10 20:24:06
=result        ok
=elapsed       3.0e-6
=case          ejabberd_SUITE:push_offline_master
=logfile       ejabberd_suite.push_offline_master.13331.html
=started       2021-12-10 20:24:06
=ended         2021-12-10 20:24:07
=result        ok
=elapsed       0.211721
=case          ejabberd_SUITE:push_offline_slave
=logfile       ejabberd_suite.push_offline_slave.13347.html
=started       2021-12-10 20:24:06
=ended         2021-12-10 20:24:07
=result        ok
=elapsed       0.104769
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.13522.html
=group_props   [{name,push_offline},parallel]
=started       2021-12-10 20:24:07
=ended         2021-12-10 20:24:07
=result        ok
=elapsed       3.0e-6
=group_time    0.276s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.13538.html
=group_props   [{name,push_mam},parallel]
=started       2021-12-10 20:24:07
=ended         2021-12-10 20:24:07
=result        ok
=elapsed       4.0e-6
=case          ejabberd_SUITE:push_mam_master
=logfile       ejabberd_suite.push_mam_master.13554.html
=started       2021-12-10 20:24:07
=ended         2021-12-10 20:24:07
=result        ok
=elapsed       0.107304
=case          ejabberd_SUITE:push_mam_slave
=logfile       ejabberd_suite.push_mam_slave.13570.html
=started       2021-12-10 20:24:07
=ended         2021-12-10 20:24:07
=result        ok
=elapsed       0.214295
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.13618.html
=group_props   [{name,push_mam},parallel]
=started       2021-12-10 20:24:07
=ended         2021-12-10 20:24:07
=result        ok
=elapsed       2.1e-5
=group_time    0.281s
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.13411.html
=group_props   [{name,push_master_slave},sequence]
=started       2021-12-10 20:24:07
=ended         2021-12-10 20:24:07
=result        ok
=elapsed       2.0e-6
=group_time    8.844s
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.13427.html
=group_props   [{name,mnesia},sequence]
=started       2021-12-10 20:24:07
=ended         2021-12-10 20:24:07
=result        ok
=elapsed       0.0
=group_time    86.583s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.13443.html
=group_props   [{name,redis},sequence]
=started       2021-12-10 20:24:07
=ended         2021-12-10 20:24:07
=result        skipped: {disabled_backend,redis}
=== *** SKIPPED {ejabberd_SUITE,init_per_group} ***
=== 
=case          ejabberd_SUITE:test_register
=group_props   [{name,"single_user"}]
=started       2021-12-10 20:24:07
=result        skipped: {disabled_backend,redis}
=== *** Skipping test case #385 {ejabberd_SUITE,test_register} ***
=== 
=case          ejabberd_SUITE:test_legacy_auth_feature
=group_props   [{name,"legacy_auth"}]
=started       2021-12-10 20:24:07
=result        skipped: {disabled_backend,redis}
=== *** Skipping test case #386 {ejabberd_SUITE,test_legacy_auth_feature} ***
=== 
=case          ejabberd_SUITE:test_legacy_auth
=group_props   [{name,"legacy_auth"}]
=started       2021-12-10 20:24:07
=result        skipped: {disabled_backend,redis}
=== *** Skipping test case #387 {ejabberd_SUITE,test_legacy_auth} ***
=== 
=case          ejabberd_SUITE:test_legacy_auth_digest
=group_props   [{name,"legacy_auth"}]
=started       2021-12-10 20:24:07
=result        skipped: {disabled_backend,redis}
=== *** Skipping test case #388 {ejabberd_SUITE,test_legacy_auth_digest} ***
=== 
=case          ejabberd_SUITE:test_legacy_auth_no_resource
=group_props   [{name,"legacy_auth"}]
=started       2021-12-10 20:24:07
=result        skipped: {disabled_backend,redis}
=== *** Skipping test case #389 {ejabberd_SUITE,test_legacy_auth_no_resource} ***
=== 
=case          ejabberd_SUITE:test_legacy_auth_bad_jid
=group_props   [{name,"legacy_auth"}]
=started       2021-12-10 20:24:07
=result        skipped: {disabled_backend,redis}
=== *** Skipping test case #390 {ejabberd_SUITE,test_legacy_auth_bad_jid} ***
=== 
=case          ejabberd_SUITE:test_legacy_auth_fail
=group_props   [{name,"legacy_auth"}]
=started       2021-12-10 20:24:07
=result        skipped: {disabled_backend,redis}
=== *** Skipping test case #391 {ejabberd_SUITE,test_legacy_auth_fail} ***
=== 
=case          ejabberd_SUITE:auth_plain
=group_props   [{name,"single_user"}]
=started       2021-12-10 20:24:07
=result        skipped: {disabled_backend,redis}
=== *** Skipping test case #392 {ejabberd_SUITE,auth_plain} ***
=== 
=case          ejabberd_SUITE:auth_md5
=group_props   [{name,"single_user"}]
=started       2021-12-10 20:24:07
=result        skipped: {disabled_backend,redis}
=== *** Skipping test case #393 {ejabberd_SUITE,auth_md5} ***
=== 
=case          ejabberd_SUITE:presence_broadcast
=group_props   [{name,"single_user"}]
=started       2021-12-10 20:24:07
=result        skipped: {disabled_backend,redis}
=== *** Skipping test case #394 {ejabberd_SUITE,presence_broadcast} ***
=== 
=case          ejabberd_SUITE:last
=group_props   [{name,"single_user"}]
=started       2021-12-10 20:24:07
=result        skipped: {disabled_backend,redis}
=== *** Skipping test case #395 {ejabberd_SUITE,last} ***
=== 
=case          ejabberd_SUITE:webadmin_login_page
=group_props   [{name,"webadmin_single"}]
=started       2021-12-10 20:24:07
=result        skipped: {disabled_backend,redis}
=== *** Skipping test case #396 {ejabberd_SUITE,webadmin_login_page} ***
=== 
=case          ejabberd_SUITE:webadmin_welcome_page
=group_props   [{name,"webadmin_single"}]
=started       2021-12-10 20:24:07
=result        skipped: {disabled_backend,redis}
=== *** Skipping test case #397 {ejabberd_SUITE,webadmin_welcome_page} ***
=== 
=case          ejabberd_SUITE:webadmin_user_page
=group_props   [{name,"webadmin_single"}]
=started       2021-12-10 20:24:07
=result        skipped: {disabled_backend,redis}
=== *** Skipping test case #398 {ejabberd_SUITE,webadmin_user_page} ***
=== 
=case          ejabberd_SUITE:webadmin_adduser
=group_props   [{name,"webadmin_single"}]
=started       2021-12-10 20:24:07
=result        skipped: {disabled_backend,redis}
=== *** Skipping test case #399 {ejabberd_SUITE,webadmin_adduser} ***
=== 
=case          ejabberd_SUITE:webadmin_changepassword
=group_props   [{name,"webadmin_single"}]
=started       2021-12-10 20:24:07
=result        skipped: {disabled_backend,redis}
=== *** Skipping test case #400 {ejabberd_SUITE,webadmin_changepassword} ***
=== 
=case          ejabberd_SUITE:webadmin_removeuser
=group_props   [{name,"webadmin_single"}]
=started       2021-12-10 20:24:07
=result        skipped: {disabled_backend,redis}
=== *** Skipping test case #401 {ejabberd_SUITE,webadmin_removeuser} ***
=== 
=case          ejabberd_SUITE:roster_feature_enabled
=group_props   [{name,"roster_single"}]
=started       2021-12-10 20:24:07
=result        skipped: {disabled_backend,redis}
=== *** Skipping test case #402 {ejabberd_SUITE,roster_feature_enabled} ***
=== 
=case          ejabberd_SUITE:roster_iq_set_many_items
=group_props   [{name,"roster_single"}]
=started       2021-12-10 20:24:07
=result        skipped: {disabled_backend,redis}
=== *** Skipping test case #403 {ejabberd_SUITE,roster_iq_set_many_items} ***
=== 
=case          ejabberd_SUITE:roster_iq_set_duplicated_groups
=group_props   [{name,"roster_single"}]
=started       2021-12-10 20:24:07
=result        skipped: {disabled_backend,redis}
=== *** Skipping test case #404 {ejabberd_SUITE,roster_iq_set_duplicated_groups} ***
=== 
=case          ejabberd_SUITE:roster_iq_get_item
=group_props   [{name,"roster_single"}]
=started       2021-12-10 20:24:07
=result        skipped: {disabled_backend,redis}
=== *** Skipping test case #405 {ejabberd_SUITE,roster_iq_get_item} ***
=== 
=case          ejabberd_SUITE:roster_iq_unexpected_element
=group_props   [{name,"roster_single"}]
=started       2021-12-10 20:24:07
=result        skipped: {disabled_backend,redis}
=== *** Skipping test case #406 {ejabberd_SUITE,roster_iq_unexpected_element} ***
=== 
=case          ejabberd_SUITE:roster_iq_set_ask
=group_props   [{name,"roster_single"}]
=started       2021-12-10 20:24:07
=result        skipped: {disabled_backend,redis}
=== *** Skipping test case #407 {ejabberd_SUITE,roster_iq_set_ask} ***
=== 
=case          ejabberd_SUITE:roster_set_item
=group_props   [{name,"roster_single"}]
=started       2021-12-10 20:24:07
=result        skipped: {disabled_backend,redis}
=== *** Skipping test case #408 {ejabberd_SUITE,roster_set_item} ***
=== 
=case          ejabberd_SUITE:roster_version
=group_props   [{name,"roster_single"}]
=started       2021-12-10 20:24:07
=result        skipped: {disabled_backend,redis}
=== *** Skipping test case #409 {ejabberd_SUITE,roster_version} ***
=== 
=case          ejabberd_SUITE:private_test_features
=group_props   [{name,"private_single"}]
=started       2021-12-10 20:24:07
=result        skipped: {disabled_backend,redis}
=== *** Skipping test case #410 {ejabberd_SUITE,private_test_features} ***
=== 
=case          ejabberd_SUITE:private_test_no_namespace
=group_props   [{name,"private_single"}]
=started       2021-12-10 20:24:07
=result        skipped: {disabled_backend,redis}
=== *** Skipping test case #411 {ejabberd_SUITE,private_test_no_namespace} ***
=== 
=case          ejabberd_SUITE:private_test_set_get
=group_props   [{name,"private_single"}]
=started       2021-12-10 20:24:07
=result        skipped: {disabled_backend,redis}
=== *** Skipping test case #412 {ejabberd_SUITE,private_test_set_get} ***
=== 
=case          ejabberd_SUITE:private_test_published
=group_props   [{name,"private_single"}]
=started       2021-12-10 20:24:07
=result        skipped: {disabled_backend,redis}
=== *** Skipping test case #413 {ejabberd_SUITE,private_test_published} ***
=== 
=case          ejabberd_SUITE:privacy_feature_enabled
=group_props   [{name,"privacy_single"}]
=started       2021-12-10 20:24:07
=result        skipped: {disabled_backend,redis}
=== *** Skipping test case #414 {ejabberd_SUITE,privacy_feature_enabled} ***
=== 
=case          ejabberd_SUITE:privacy_set_get_list
=group_props   [{name,"privacy_single"}]
=started       2021-12-10 20:24:07
=result        skipped: {disabled_backend,redis}
=== *** Skipping test case #415 {ejabberd_SUITE,privacy_set_get_list} ***
=== 
=case          ejabberd_SUITE:privacy_get_list_non_existent
=group_props   [{name,"privacy_single"}]
=started       2021-12-10 20:24:07
=result        skipped: {disabled_backend,redis}
=== *** Skipping test case #416 {ejabberd_SUITE,privacy_get_list_non_existent} ***
=== 
=case          ejabberd_SUITE:privacy_get_empty_lists
=group_props   [{name,"privacy_single"}]
=started       2021-12-10 20:24:07
=result        skipped: {disabled_backend,redis}
=== *** Skipping test case #417 {ejabberd_SUITE,privacy_get_empty_lists} ***
=== 
=case          ejabberd_SUITE:privacy_set_default
=group_props   [{name,"privacy_single"}]
=started       2021-12-10 20:24:07
=result        skipped: {disabled_backend,redis}
