=== Suite started at 2021-12-14 18:34:53
=== Starting test, 1586 test cases
=cases         1586
=logfile       ejabberd_suite.muc_history_slave.7459.html
=started       2021-12-14 18:35:35
=ended         2021-12-14 18:35:35
=result        ok
=elapsed       0.138796
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.7794.html
=group_props   [{name,muc_history},parallel]
=started       2021-12-14 18:35:35
=ended         2021-12-14 18:35:35
=result        ok
=elapsed       4.0e-6
=group_time    0.204s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.7810.html
=group_props   [{name,muc_invite},parallel]
=started       2021-12-14 18:35:35
=ended         2021-12-14 18:35:35
=result        ok
=elapsed       5.0e-6
=case          ejabberd_SUITE:muc_invite_master
=logfile       ejabberd_suite.muc_invite_master.7826.html
=started       2021-12-14 18:35:35
=ended         2021-12-14 18:35:35
=result        ok
=elapsed       0.109799
=case          ejabberd_SUITE:muc_invite_slave
=logfile       ejabberd_suite.muc_invite_slave.7842.html
=started       2021-12-14 18:35:35
=ended         2021-12-14 18:35:35
=result        ok
=elapsed       0.107817
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.7555.html
=group_props   [{name,muc_invite},parallel]
=started       2021-12-14 18:35:35
=ended         2021-12-14 18:35:35
=result        ok
=elapsed       5.0e-6
=group_time    0.172s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.7571.html
=group_props   [{name,muc_invite_members_only},parallel]
=started       2021-12-14 18:35:35
=ended         2021-12-14 18:35:35
=result        ok
=elapsed       5.0e-6
=case          ejabberd_SUITE:muc_invite_members_only_master
=logfile       ejabberd_suite.muc_invite_members_only_master.7587.html
=started       2021-12-14 18:35:35
=ended         2021-12-14 18:35:35
=result        ok
=elapsed       0.110188
=case          ejabberd_SUITE:muc_invite_members_only_slave
=logfile       ejabberd_suite.muc_invite_members_only_slave.7603.html
=started       2021-12-14 18:35:35
=ended         2021-12-14 18:35:35
=result        ok
=elapsed       0.108016
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.7683.html
=group_props   [{name,muc_invite_members_only},parallel]
=started       2021-12-14 18:35:35
=ended         2021-12-14 18:35:35
=result        ok
=elapsed       1.0e-5
=group_time    0.173s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.7699.html
=group_props   [{name,muc_invite_password_protected},parallel]
=started       2021-12-14 18:35:35
=ended         2021-12-14 18:35:35
=result        ok
=elapsed       4.0e-6
=case          ejabberd_SUITE:muc_invite_password_protected_master
=logfile       ejabberd_suite.muc_invite_password_protected_master.7715.html
=started       2021-12-14 18:35:35
=ended         2021-12-14 18:35:35
=result        ok
=elapsed       0.110036
=case          ejabberd_SUITE:muc_invite_password_protected_slave
=logfile       ejabberd_suite.muc_invite_password_protected_slave.7731.html
=started       2021-12-14 18:35:35
=ended         2021-12-14 18:35:35
=result        ok
=elapsed       0.108683
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.7954.html
=group_props   [{name,muc_invite_password_protected},parallel]
=started       2021-12-14 18:35:35
=ended         2021-12-14 18:35:35
=result        ok
=elapsed       4.0e-6
=group_time    0.173s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.7970.html
=group_props   [{name,muc_voice_request},parallel]
=started       2021-12-14 18:35:35
=ended         2021-12-14 18:35:35
=result        ok
=elapsed       4.0e-6
=case          ejabberd_SUITE:muc_voice_request_master
=logfile       ejabberd_suite.muc_voice_request_master.7986.html
=started       2021-12-14 18:35:35
=ended         2021-12-14 18:35:36
=result        ok
=elapsed       0.113376
=case          ejabberd_SUITE:muc_voice_request_slave
=logfile       ejabberd_suite.muc_voice_request_slave.8002.html
=started       2021-12-14 18:35:35
=ended         2021-12-14 18:35:36
=result        ok
=elapsed       0.112461
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.8034.html
=group_props   [{name,muc_voice_request},parallel]
=started       2021-12-14 18:35:36
=ended         2021-12-14 18:35:36
=result        ok
=elapsed       5.0e-6
=group_time    0.176s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.8050.html
=group_props   [{name,muc_change_role},parallel]
=started       2021-12-14 18:35:36
=ended         2021-12-14 18:35:36
=result        ok
=elapsed       9.0e-6
=case          ejabberd_SUITE:muc_change_role_master
=logfile       ejabberd_suite.muc_change_role_master.8066.html
=started       2021-12-14 18:35:36
=ended         2021-12-14 18:35:36
=result        ok
=elapsed       0.118564
=case          ejabberd_SUITE:muc_change_role_slave
=logfile       ejabberd_suite.muc_change_role_slave.8082.html
=started       2021-12-14 18:35:36
=ended         2021-12-14 18:35:36
=result        ok
=elapsed       0.115366
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.7875.html
=group_props   [{name,muc_change_role},parallel]
=started       2021-12-14 18:35:36
=ended         2021-12-14 18:35:36
=result        ok
=elapsed       5.0e-6
=group_time    0.186s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.7891.html
=group_props   [{name,muc_kick},parallel]
=started       2021-12-14 18:35:36
=ended         2021-12-14 18:35:36
=result        ok
=elapsed       5.0e-6
=case          ejabberd_SUITE:muc_kick_master
=logfile       ejabberd_suite.muc_kick_master.7907.html
=started       2021-12-14 18:35:36
=ended         2021-12-14 18:35:36
=result        ok
=elapsed       0.111645
=case          ejabberd_SUITE:muc_kick_slave
=logfile       ejabberd_suite.muc_kick_slave.7923.html
=started       2021-12-14 18:35:36
=ended         2021-12-14 18:35:36
=result        ok
=elapsed       0.107834
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.8178.html
=group_props   [{name,muc_kick},parallel]
=started       2021-12-14 18:35:36
=ended         2021-12-14 18:35:36
=result        ok
=elapsed       4.0e-6
=group_time    0.174s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.8194.html
=group_props   [{name,muc_change_affiliation},parallel]
=started       2021-12-14 18:35:36
=ended         2021-12-14 18:35:36
=result        ok
=elapsed       4.0e-6
=case          ejabberd_SUITE:muc_change_affiliation_master
=logfile       ejabberd_suite.muc_change_affiliation_master.8210.html
=started       2021-12-14 18:35:36
=ended         2021-12-14 18:35:36
=result        ok
=elapsed       0.123514
=case          ejabberd_SUITE:muc_change_affiliation_slave
=logfile       ejabberd_suite.muc_change_affiliation_slave.8226.html
=started       2021-12-14 18:35:36
=ended         2021-12-14 18:35:36
=result        ok
=elapsed       0.119783
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.8035.html
=group_props   [{name,muc_change_affiliation},parallel]
=started       2021-12-14 18:35:36
=ended         2021-12-14 18:35:36
=result        ok
=elapsed       4.0e-6
=group_time    0.184s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.8051.html
=group_props   [{name,muc_destroy},parallel]
=started       2021-12-14 18:35:36
=ended         2021-12-14 18:35:36
=result        ok
=elapsed       4.0e-6
=case          ejabberd_SUITE:muc_destroy_master
=logfile       ejabberd_suite.muc_destroy_master.8067.html
=started       2021-12-14 18:35:36
=ended         2021-12-14 18:35:36
=result        ok
=elapsed       0.110762
=case          ejabberd_SUITE:muc_destroy_slave
=logfile       ejabberd_suite.muc_destroy_slave.8083.html
=started       2021-12-14 18:35:36
=ended         2021-12-14 18:35:36
=result        ok
=elapsed       0.108282
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.8131.html
=group_props   [{name,muc_destroy},parallel]
=started       2021-12-14 18:35:36
=ended         2021-12-14 18:35:36
=result        ok
=elapsed       5.0e-6
=group_time    0.174s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.8147.html
=group_props   [{name,muc_vcard},parallel]
=started       2021-12-14 18:35:36
=ended         2021-12-14 18:35:36
=result        ok
=elapsed       4.0e-6
=case          ejabberd_SUITE:muc_vcard_master
=logfile       ejabberd_suite.muc_vcard_master.8163.html
=started       2021-12-14 18:35:36
=ended         2021-12-14 18:35:37
=result        ok
=elapsed       0.115504
=case          ejabberd_SUITE:muc_vcard_slave
=logfile       ejabberd_suite.muc_vcard_slave.8179.html
=started       2021-12-14 18:35:36
=ended         2021-12-14 18:35:37
=result        ok
=elapsed       0.112509
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.8370.html
=group_props   [{name,muc_vcard},parallel]
=started       2021-12-14 18:35:37
=ended         2021-12-14 18:35:37
=result        ok
=elapsed       4.0e-6
=group_time    0.178s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.8386.html
=group_props   [{name,muc_nick_change},parallel]
=started       2021-12-14 18:35:37
=ended         2021-12-14 18:35:37
=result        ok
=elapsed       5.0e-6
=case          ejabberd_SUITE:muc_nick_change_master
=logfile       ejabberd_suite.muc_nick_change_master.8402.html
=started       2021-12-14 18:35:37
=ended         2021-12-14 18:35:37
=result        ok
=elapsed       0.111014
=case          ejabberd_SUITE:muc_nick_change_slave
=logfile       ejabberd_suite.muc_nick_change_slave.8418.html
=started       2021-12-14 18:35:37
=ended         2021-12-14 18:35:37
=result        ok
=elapsed       0.111223
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.8259.html
=group_props   [{name,muc_nick_change},parallel]
=started       2021-12-14 18:35:37
=ended         2021-12-14 18:35:37
=result        ok
=elapsed       4.0e-6
=group_time    0.175s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.8275.html
=group_props   [{name,muc_config_title_desc},parallel]
=started       2021-12-14 18:35:37
=ended         2021-12-14 18:35:37
=result        ok
=elapsed       4.0e-6
=case          ejabberd_SUITE:muc_config_title_desc_master
=logfile       ejabberd_suite.muc_config_title_desc_master.8291.html
=started       2021-12-14 18:35:37
=ended         2021-12-14 18:35:37
=result        ok
=elapsed       0.11347
=case          ejabberd_SUITE:muc_config_title_desc_slave
=logfile       ejabberd_suite.muc_config_title_desc_slave.8307.html
=started       2021-12-14 18:35:37
=ended         2021-12-14 18:35:37
=result        ok
=elapsed       0.108774
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.8371.html
=group_props   [{name,muc_config_title_desc},parallel]
=started       2021-12-14 18:35:37
=ended         2021-12-14 18:35:37
=result        ok
=elapsed       4.0e-6
=group_time    0.175s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.8530.html
=group_props   [{name,muc_config_public_list},parallel]
=started       2021-12-14 18:35:37
=ended         2021-12-14 18:35:37
=result        ok
=elapsed       5.0e-6
=case          ejabberd_SUITE:muc_config_public_list_master
=logfile       ejabberd_suite.muc_config_public_list_master.8546.html
=started       2021-12-14 18:35:37
=ended         2021-12-14 18:35:37
=result        ok
=elapsed       0.115767
=case          ejabberd_SUITE:muc_config_public_list_slave
=logfile       ejabberd_suite.muc_config_public_list_slave.8562.html
=started       2021-12-14 18:35:37
=ended         2021-12-14 18:35:37
=result        ok
=elapsed       0.111893
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.8578.html
=group_props   [{name,muc_config_public_list},parallel]
=started       2021-12-14 18:35:37
=ended         2021-12-14 18:35:37
=result        ok
=elapsed       4.0e-6
=group_time    0.183s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.8594.html
=group_props   [{name,muc_config_password},parallel]
=started       2021-12-14 18:35:37
=ended         2021-12-14 18:35:37
=result        ok
=elapsed       4.0e-6
=case          ejabberd_SUITE:muc_config_password_master
=logfile       ejabberd_suite.muc_config_password_master.8610.html
=started       2021-12-14 18:35:37
=ended         2021-12-14 18:35:37
=result        ok
=elapsed       0.116475
=case          ejabberd_SUITE:muc_config_password_slave
=logfile       ejabberd_suite.muc_config_password_slave.8626.html
=started       2021-12-14 18:35:37
=ended         2021-12-14 18:35:37
=result        ok
=elapsed       0.112604
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.8499.html
=group_props   [{name,muc_config_password},parallel]
=started       2021-12-14 18:35:37
=ended         2021-12-14 18:35:37
=result        ok
=elapsed       1.7e-5
=group_time    0.178s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.8690.html
=group_props   [{name,muc_config_whois},parallel]
=started       2021-12-14 18:35:37
=ended         2021-12-14 18:35:37
=result        ok
=elapsed       6.0e-6
=case          ejabberd_SUITE:muc_config_whois_master
=logfile       ejabberd_suite.muc_config_whois_master.8706.html
=started       2021-12-14 18:35:37
=ended         2021-12-14 18:35:38
=result        ok
=elapsed       0.118008
=case          ejabberd_SUITE:muc_config_whois_slave
=logfile       ejabberd_suite.muc_config_whois_slave.8722.html
=started       2021-12-14 18:35:37
=ended         2021-12-14 18:35:38
=result        ok
=elapsed       0.116258
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.8802.html
=group_props   [{name,muc_config_whois},parallel]
=started       2021-12-14 18:35:38
=ended         2021-12-14 18:35:38
=result        ok
=elapsed       4.0e-6
=group_time    0.180s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.8818.html
=group_props   [{name,muc_config_members_only},parallel]
=started       2021-12-14 18:35:38
=ended         2021-12-14 18:35:38
=result        ok
=elapsed       5.0e-6
=case          ejabberd_SUITE:muc_config_members_only_master
=logfile       ejabberd_suite.muc_config_members_only_master.8834.html
=started       2021-12-14 18:35:38
=ended         2021-12-14 18:35:38
=result        ok
=elapsed       0.117401
=case          ejabberd_SUITE:muc_config_members_only_slave
=logfile       ejabberd_suite.muc_config_members_only_slave.8850.html
=started       2021-12-14 18:35:38
=ended         2021-12-14 18:35:38
=result        ok
=elapsed       0.113508
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.8579.html
=group_props   [{name,muc_config_members_only},parallel]
=started       2021-12-14 18:35:38
=ended         2021-12-14 18:35:38
=result        ok
=elapsed       4.0e-6
=group_time    0.183s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.8595.html
=group_props   [{name,muc_config_moderated},parallel]
=started       2021-12-14 18:35:38
=ended         2021-12-14 18:35:38
=result        ok
=elapsed       4.0e-6
=case          ejabberd_SUITE:muc_config_moderated_master
=logfile       ejabberd_suite.muc_config_moderated_master.8611.html
=started       2021-12-14 18:35:38
=ended         2021-12-14 18:35:38
=result        ok
=elapsed       0.116498
=case          ejabberd_SUITE:muc_config_moderated_slave
=logfile       ejabberd_suite.muc_config_moderated_slave.8627.html
=started       2021-12-14 18:35:38
=ended         2021-12-14 18:35:38
=result        ok
=elapsed       0.111642
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.8930.html
=group_props   [{name,muc_config_moderated},parallel]
=started       2021-12-14 18:35:38
=ended         2021-12-14 18:35:38
=result        ok
=elapsed       4.0e-6
=group_time    0.177s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.8946.html
=group_props   [{name,muc_config_private_messages},parallel]
=started       2021-12-14 18:35:38
=ended         2021-12-14 18:35:38
=result        ok
=elapsed       4.0e-6
=case          ejabberd_SUITE:muc_config_private_messages_master
=logfile       ejabberd_suite.muc_config_private_messages_master.8962.html
=started       2021-12-14 18:35:38
=ended         2021-12-14 18:35:38
=result        ok
=elapsed       0.120512
=case          ejabberd_SUITE:muc_config_private_messages_slave
=logfile       ejabberd_suite.muc_config_private_messages_slave.8978.html
=started       2021-12-14 18:35:38
=ended         2021-12-14 18:35:38
=result        ok
=elapsed       0.117604
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.8755.html
=group_props   [{name,muc_config_private_messages},parallel]
=started       2021-12-14 18:35:38
=ended         2021-12-14 18:35:38
=result        ok
=elapsed       4.0e-6
=group_time    0.182s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.9010.html
=group_props   [{name,muc_config_query},parallel]
=started       2021-12-14 18:35:38
=ended         2021-12-14 18:35:38
=result        ok
=elapsed       5.0e-6
=case          ejabberd_SUITE:muc_config_query_master
=logfile       ejabberd_suite.muc_config_query_master.8771.html
=started       2021-12-14 18:35:38
=ended         2021-12-14 18:35:38
=result        ok
=elapsed       0.114297
=case          ejabberd_SUITE:muc_config_query_slave
=logfile       ejabberd_suite.muc_config_query_slave.9026.html
=started       2021-12-14 18:35:38
=ended         2021-12-14 18:35:38
=result        ok
=elapsed       0.11214
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.8819.html
=group_props   [{name,muc_config_query},parallel]
=started       2021-12-14 18:35:38
=ended         2021-12-14 18:35:39
=result        ok
=elapsed       5.0e-6
=group_time    0.180s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.8835.html
=group_props   [{name,muc_config_allow_invites},parallel]
=started       2021-12-14 18:35:39
=ended         2021-12-14 18:35:39
=result        ok
=elapsed       4.0e-6
=case          ejabberd_SUITE:muc_config_allow_invites_master
=logfile       ejabberd_suite.muc_config_allow_invites_master.8851.html
=started       2021-12-14 18:35:39
=ended         2021-12-14 18:35:39
=result        ok
=elapsed       0.116506
=case          ejabberd_SUITE:muc_config_allow_invites_slave
=logfile       ejabberd_suite.muc_config_allow_invites_slave.8867.html
=started       2021-12-14 18:35:39
=ended         2021-12-14 18:35:39
=result        ok
=elapsed       0.112615
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.9122.html
=group_props   [{name,muc_config_allow_invites},parallel]
=started       2021-12-14 18:35:39
=ended         2021-12-14 18:35:39
=result        ok
=elapsed       5.0e-6
=group_time    0.179s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.9138.html
=group_props   [{name,muc_config_visitor_status},parallel]
=started       2021-12-14 18:35:39
=ended         2021-12-14 18:35:39
=result        ok
=elapsed       5.0e-6
=case          ejabberd_SUITE:muc_config_visitor_status_master
=logfile       ejabberd_suite.muc_config_visitor_status_master.9154.html
=started       2021-12-14 18:35:39
=ended         2021-12-14 18:35:39
=result        ok
=elapsed       0.114983
=case          ejabberd_SUITE:muc_config_visitor_status_slave
=logfile       ejabberd_suite.muc_config_visitor_status_slave.9170.html
=started       2021-12-14 18:35:39
=ended         2021-12-14 18:35:39
=result        ok
=elapsed       0.111183
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.8979.html
=group_props   [{name,muc_config_visitor_status},parallel]
=started       2021-12-14 18:35:39
=ended         2021-12-14 18:35:39
=result        ok
=elapsed       6.0e-6
=group_time    0.178s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.8995.html
=group_props   [{name,muc_config_allow_voice_requests},parallel]
=started       2021-12-14 18:35:39
=ended         2021-12-14 18:35:39
=result        ok
=elapsed       5.0e-6
=case          ejabberd_SUITE:muc_config_allow_voice_requests_master
=logfile       ejabberd_suite.muc_config_allow_voice_requests_master.9011.html
=started       2021-12-14 18:35:39
=ended         2021-12-14 18:35:39
=result        ok
=elapsed       0.113944
=case          ejabberd_SUITE:muc_config_allow_voice_requests_slave
=logfile       ejabberd_suite.muc_config_allow_voice_requests_slave.9027.html
=started       2021-12-14 18:35:39
=ended         2021-12-14 18:35:39
=result        ok
=elapsed       0.110131
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.9091.html
=group_props   [{name,muc_config_allow_voice_requests},parallel]
=started       2021-12-14 18:35:39
=ended         2021-12-14 18:35:39
=result        ok
=elapsed       5.0e-6
=group_time    0.175s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.9107.html
=group_props   [{name,muc_config_voice_request_interval},parallel]
=started       2021-12-14 18:35:39
=ended         2021-12-14 18:35:39
=result        ok
=elapsed       4.0e-6
=case          ejabberd_SUITE:muc_config_voice_request_interval_master
=logfile       ejabberd_suite.muc_config_voice_request_interval_master.9123.html
=started       2021-12-14 18:35:39
=ended         2021-12-14 18:35:44
=result        ok
=elapsed       5.117055
=case          ejabberd_SUITE:muc_config_voice_request_interval_slave
=logfile       ejabberd_suite.muc_config_voice_request_interval_slave.9139.html
=started       2021-12-14 18:35:39
=ended         2021-12-14 18:35:44
=result        ok
=elapsed       5.116045
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.9314.html
=group_props   [{name,muc_config_voice_request_interval},parallel]
=started       2021-12-14 18:35:44
=ended         2021-12-14 18:35:44
=result        ok
=elapsed       4.0e-6
=group_time    5.180s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.9330.html
=group_props   [{name,muc_config_visitor_nickchange},parallel]
=started       2021-12-14 18:35:44
=ended         2021-12-14 18:35:44
=result        ok
=elapsed       5.0e-6
=case          ejabberd_SUITE:muc_config_visitor_nickchange_master
=logfile       ejabberd_suite.muc_config_visitor_nickchange_master.9346.html
=started       2021-12-14 18:35:44
=ended         2021-12-14 18:35:44
=result        ok
=elapsed       0.113661
=case          ejabberd_SUITE:muc_config_visitor_nickchange_slave
=logfile       ejabberd_suite.muc_config_visitor_nickchange_slave.9362.html
=started       2021-12-14 18:35:44
=ended         2021-12-14 18:35:44
=result        ok
=elapsed       0.110332
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.9426.html
=group_props   [{name,muc_config_visitor_nickchange},parallel]
=started       2021-12-14 18:35:44
=ended         2021-12-14 18:35:45
=result        ok
=elapsed       4.0e-6
=group_time    0.176s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.9203.html
=group_props   [{name,muc_join_conflict},parallel]
=started       2021-12-14 18:35:45
=ended         2021-12-14 18:35:45
=result        ok
=elapsed       5.0e-6
=case          ejabberd_SUITE:muc_join_conflict_master
=logfile       ejabberd_suite.muc_join_conflict_master.9219.html
=started       2021-12-14 18:35:45
=ended         2021-12-14 18:35:45
=result        ok
=elapsed       0.108767
=case          ejabberd_SUITE:muc_join_conflict_slave
=logfile       ejabberd_suite.muc_join_conflict_slave.9235.html
=started       2021-12-14 18:35:45
=ended         2021-12-14 18:35:45
=result        ok
=elapsed       0.105136
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.9315.html
=group_props   [{name,muc_join_conflict},parallel]
=started       2021-12-14 18:35:45
=ended         2021-12-14 18:35:45
=result        ok
=elapsed       4.0e-6
=group_time    0.172s
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.9331.html
=group_props   [{name,muc_master_slave},sequence]
=started       2021-12-14 18:35:45
=ended         2021-12-14 18:35:45
=result        ok
=elapsed       4.0e-6
=group_time    10.988s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.9458.html
=group_props   [{name,privacy_master_slave},sequence]
=started       2021-12-14 18:35:45
=ended         2021-12-14 18:35:45
=result        ok
=elapsed       6.0e-6
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.9474.html
=group_props   [{name,privacy_deny_bare_jid},parallel]
=started       2021-12-14 18:35:45
=ended         2021-12-14 18:35:45
=result        ok
=elapsed       5.0e-6
=case          ejabberd_SUITE:privacy_deny_bare_jid_master
=logfile       ejabberd_suite.privacy_deny_bare_jid_master.9490.html
=started       2021-12-14 18:35:45
=ended         2021-12-14 18:35:45
=result        ok
=elapsed       0.515058
=case          ejabberd_SUITE:privacy_deny_bare_jid_slave
=logfile       ejabberd_suite.privacy_deny_bare_jid_slave.9506.html
=started       2021-12-14 18:35:45
=ended         2021-12-14 18:35:45
=result        ok
=elapsed       0.496229
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.9554.html
=group_props   [{name,privacy_deny_bare_jid},parallel]
=started       2021-12-14 18:35:45
=ended         2021-12-14 18:35:45
=result        ok
=elapsed       1.6e-5
=group_time    0.578s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.9570.html
=group_props   [{name,privacy_deny_full_jid},parallel]
=started       2021-12-14 18:35:45
=ended         2021-12-14 18:35:45
=result        ok
=elapsed       4.0e-6
=case          ejabberd_SUITE:privacy_deny_full_jid_master
=logfile       ejabberd_suite.privacy_deny_full_jid_master.9586.html
=started       2021-12-14 18:35:45
=ended         2021-12-14 18:35:46
=result        ok
=elapsed       0.546102
=case          ejabberd_SUITE:privacy_deny_full_jid_slave
=logfile       ejabberd_suite.privacy_deny_full_jid_slave.9602.html
=started       2021-12-14 18:35:45
=ended         2021-12-14 18:35:46
=result        ok
=elapsed       0.528209
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.9618.html
=group_props   [{name,privacy_deny_full_jid},parallel]
=started       2021-12-14 18:35:46
=ended         2021-12-14 18:35:46
=result        ok
=elapsed       4.0e-6
=group_time    0.610s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.9507.html
=group_props   [{name,privacy_deny_server_bare_jid},parallel]
=started       2021-12-14 18:35:46
=ended         2021-12-14 18:35:46
=result        ok
=elapsed       4.0e-6
=case          ejabberd_SUITE:privacy_deny_server_bare_jid_master
=logfile       ejabberd_suite.privacy_deny_server_bare_jid_master.9523.html
=started       2021-12-14 18:35:46
=ended         2021-12-14 18:35:47
=result        ok
=elapsed       0.494849
=case          ejabberd_SUITE:privacy_deny_server_bare_jid_slave
=logfile       ejabberd_suite.privacy_deny_server_bare_jid_slave.9539.html
=started       2021-12-14 18:35:46
=ended         2021-12-14 18:35:47
=result        ok
=elapsed       0.473702
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.9698.html
=group_props   [{name,privacy_deny_server_bare_jid},parallel]
=started       2021-12-14 18:35:47
=ended         2021-12-14 18:35:47
=result        ok
=elapsed       4.0e-6
=group_time    0.556s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.9714.html
=group_props   [{name,privacy_deny_server_full_jid},parallel]
=started       2021-12-14 18:35:47
=ended         2021-12-14 18:35:47
=result        ok
=elapsed       4.0e-6
=case          ejabberd_SUITE:privacy_deny_server_full_jid_master
=logfile       ejabberd_suite.privacy_deny_server_full_jid_master.9730.html
=started       2021-12-14 18:35:47
=ended         2021-12-14 18:35:47
=result        ok
=elapsed       0.52681
=case          ejabberd_SUITE:privacy_deny_server_full_jid_slave
=logfile       ejabberd_suite.privacy_deny_server_full_jid_slave.9746.html
=started       2021-12-14 18:35:47
=ended         2021-12-14 18:35:47
=result        ok
=elapsed       0.511065
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.9810.html
=group_props   [{name,privacy_deny_server_full_jid},parallel]
=started       2021-12-14 18:35:47
=ended         2021-12-14 18:35:47
=result        ok
=elapsed       4.0e-6
=group_time    0.589s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.9826.html
=group_props   [{name,privacy_deny_group},parallel]
=started       2021-12-14 18:35:47
=ended         2021-12-14 18:35:47
=result        ok
=elapsed       4.0e-6
=case          ejabberd_SUITE:privacy_deny_group_master
=logfile       ejabberd_suite.privacy_deny_group_master.9842.html
=started       2021-12-14 18:35:47
=ended         2021-12-14 18:35:48
=result        ok
=elapsed       0.496325
=case          ejabberd_SUITE:privacy_deny_group_slave
=logfile       ejabberd_suite.privacy_deny_group_slave.9858.html
=started       2021-12-14 18:35:47
=ended         2021-12-14 18:35:48
=result        ok
=elapsed       0.478176
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.9699.html
=group_props   [{name,privacy_deny_group},parallel]
=started       2021-12-14 18:35:48
