=== Suite started at 2021-12-10 21:27:44
=== Starting test, 1586 test cases
=cases         1586
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.5011.html
=group_props   [{name,carbons_master_slave},sequence]
=started       2021-12-10 21:28:10
=ended         2021-12-10 21:28:10
=result        ok
=elapsed       8.0e-6
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.5027.html
=group_props   [{name,carbons_send_recv},parallel]
=started       2021-12-10 21:28:10
=ended         2021-12-10 21:28:10
=result        ok
=elapsed       8.0e-6
=case          ejabberd_SUITE:carbons_send_recv_master
=logfile       ejabberd_suite.carbons_send_recv_master.5043.html
=started       2021-12-10 21:28:10
=ended         2021-12-10 21:28:11
=result        ok
=elapsed       0.128622
=case          ejabberd_SUITE:carbons_send_recv_slave
=logfile       ejabberd_suite.carbons_send_recv_slave.5059.html
=started       2021-12-10 21:28:10
=ended         2021-12-10 21:28:11
=result        ok
=elapsed       0.123997
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.5123.html
=group_props   [{name,carbons_send_recv},parallel]
=started       2021-12-10 21:28:11
=ended         2021-12-10 21:28:11
=result        ok
=elapsed       1.8e-5
=group_time    0.194s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.5538.html
=group_props   [{name,carbons_enable_disable},parallel]
=started       2021-12-10 21:28:11
=ended         2021-12-10 21:28:11
=result        ok
=elapsed       5.0e-6
=case          ejabberd_SUITE:carbons_enable_disable_master
=logfile       ejabberd_suite.carbons_enable_disable_master.5554.html
=started       2021-12-10 21:28:11
=ended         2021-12-10 21:28:11
=result        ok
=elapsed       0.124897
=case          ejabberd_SUITE:carbons_enable_disable_slave
=logfile       ejabberd_suite.carbons_enable_disable_slave.5570.html
=started       2021-12-10 21:28:11
=ended         2021-12-10 21:28:11
=result        ok
=elapsed       0.127619
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.5187.html
=group_props   [{name,carbons_enable_disable},parallel]
=started       2021-12-10 21:28:11
=ended         2021-12-10 21:28:11
=result        ok
=elapsed       9.0e-6
=group_time    0.191s
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.5602.html
=group_props   [{name,carbons_master_slave},sequence]
=started       2021-12-10 21:28:11
=ended         2021-12-10 21:28:11
=result        ok
=elapsed       4.0e-6
=group_time    0.468s
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.5618.html
=group_props   [{name,no_db},sequence]
=started       2021-12-10 21:28:11
=ended         2021-12-10 21:28:11
=result        ok
=elapsed       0.0
=group_time    25.401s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.5634.html
=group_props   [{name,mnesia},sequence]
=started       2021-12-10 21:28:11
=ended         2021-12-10 21:28:11
=result        ok
=elapsed       5.9e-5
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.5650.html
=group_props   [{name,single_user},sequence]
=started       2021-12-10 21:28:11
=ended         2021-12-10 21:28:11
=result        ok
=elapsed       6.0e-6
=case          ejabberd_SUITE:test_register
=logfile       ejabberd_suite.test_register.html
=started       2021-12-10 21:28:11
=ended         2021-12-10 21:28:11
=result        ok
=elapsed       0.016246
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.5698.html
=group_props   [{name,legacy_auth},parallel]
=started       2021-12-10 21:28:11
=ended         2021-12-10 21:28:11
=result        ok
=elapsed       6.0e-6
=case          ejabberd_SUITE:test_legacy_auth_feature
=logfile       ejabberd_suite.test_legacy_auth_feature.5714.html
=started       2021-12-10 21:28:11
=ended         2021-12-10 21:28:11
=result        ok
=elapsed       3.48e-4
=case          ejabberd_SUITE:test_legacy_auth
=logfile       ejabberd_suite.test_legacy_auth.5203.html
=started       2021-12-10 21:28:11
=ended         2021-12-10 21:28:11
=result        ok
=elapsed       0.105456
=case          ejabberd_SUITE:test_legacy_auth_digest
=logfile       ejabberd_suite.test_legacy_auth_digest.5730.html
=started       2021-12-10 21:28:11
=ended         2021-12-10 21:28:11
=result        ok
=elapsed       0.104202
=case          ejabberd_SUITE:test_legacy_auth_no_resource
=logfile       ejabberd_suite.test_legacy_auth_no_resource.5746.html
=started       2021-12-10 21:28:11
=ended         2021-12-10 21:28:11
=result        ok
=elapsed       0.002421
=case          ejabberd_SUITE:test_legacy_auth_bad_jid
=logfile       ejabberd_suite.test_legacy_auth_bad_jid.5762.html
=started       2021-12-10 21:28:11
=ended         2021-12-10 21:28:11
=result        ok
=elapsed       0.003082
=case          ejabberd_SUITE:test_legacy_auth_fail
=logfile       ejabberd_suite.test_legacy_auth_fail.5778.html
=started       2021-12-10 21:28:11
=ended         2021-12-10 21:28:11
=result        ok
=elapsed       0.003521
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.5299.html
=group_props   [{name,legacy_auth},parallel]
=started       2021-12-10 21:28:11
=ended         2021-12-10 21:28:11
=result        ok
=elapsed       4.0e-6
=group_time    0.182s
=case          ejabberd_SUITE:auth_plain
=logfile       ejabberd_suite.auth_plain.html
=started       2021-12-10 21:28:11
=ended         2021-12-10 21:28:11
=result        ok
=elapsed       0.006892
=case          ejabberd_SUITE:auth_md5
=logfile       ejabberd_suite.auth_md5.html
=started       2021-12-10 21:28:11
=ended         2021-12-10 21:28:11
=result        ok
=elapsed       0.007248
=case          ejabberd_SUITE:presence_broadcast
=logfile       ejabberd_suite.presence_broadcast.html
=started       2021-12-10 21:28:11
=ended         2021-12-10 21:28:12
=result        ok
=elapsed       0.205479
=case          ejabberd_SUITE:last
=logfile       ejabberd_suite.last.html
=started       2021-12-10 21:28:12
=ended         2021-12-10 21:28:12
=result        ok
=elapsed       0.103563
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.5379.html
=group_props   [{name,webadmin_single},sequence]
=started       2021-12-10 21:28:12
=ended         2021-12-10 21:28:12
=result        ok
=elapsed       6.0e-6
=case          ejabberd_SUITE:webadmin_login_page
=logfile       ejabberd_suite.webadmin_login_page.html
=started       2021-12-10 21:28:12
=ended         2021-12-10 21:28:12
=result        ok
=elapsed       5.9e-4
=case          ejabberd_SUITE:webadmin_welcome_page
=logfile       ejabberd_suite.webadmin_welcome_page.html
=started       2021-12-10 21:28:12
=ended         2021-12-10 21:28:12
=result        ok
=elapsed       0.00126
=case          ejabberd_SUITE:webadmin_user_page
=logfile       ejabberd_suite.webadmin_user_page.html
=started       2021-12-10 21:28:12
=ended         2021-12-10 21:28:12
=result        ok
=elapsed       0.001451
=case          ejabberd_SUITE:webadmin_adduser
=logfile       ejabberd_suite.webadmin_adduser.html
=started       2021-12-10 21:28:12
=ended         2021-12-10 21:28:12
=result        ok
=elapsed       0.002237
=case          ejabberd_SUITE:webadmin_changepassword
=logfile       ejabberd_suite.webadmin_changepassword.html
=started       2021-12-10 21:28:12
=ended         2021-12-10 21:28:12
=result        ok
=elapsed       0.00182
=case          ejabberd_SUITE:webadmin_removeuser
=logfile       ejabberd_suite.webadmin_removeuser.html
=started       2021-12-10 21:28:12
=ended         2021-12-10 21:28:12
=result        ok
=elapsed       0.002976
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.5954.html
=group_props   [{name,webadmin_single},sequence]
=started       2021-12-10 21:28:12
=ended         2021-12-10 21:28:12
=result        ok
=elapsed       5.0e-6
=group_time    0.207s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.5970.html
=group_props   [{name,roster_single},sequence]
=started       2021-12-10 21:28:12
=ended         2021-12-10 21:28:12
=result        ok
=elapsed       6.0e-6
=case          ejabberd_SUITE:roster_feature_enabled
=logfile       ejabberd_suite.roster_feature_enabled.html
=started       2021-12-10 21:28:12
=ended         2021-12-10 21:28:12
=result        ok
=elapsed       0.10122
=case          ejabberd_SUITE:roster_iq_set_many_items
=logfile       ejabberd_suite.roster_iq_set_many_items.html
=started       2021-12-10 21:28:12
=ended         2021-12-10 21:28:12
=result        ok
=elapsed       0.102678
=case          ejabberd_SUITE:roster_iq_set_duplicated_groups
=logfile       ejabberd_suite.roster_iq_set_duplicated_groups.html
=started       2021-12-10 21:28:12
=ended         2021-12-10 21:28:12
=result        ok
=elapsed       0.102736
=case          ejabberd_SUITE:roster_iq_get_item
=logfile       ejabberd_suite.roster_iq_get_item.html
=started       2021-12-10 21:28:12
=ended         2021-12-10 21:28:12
=result        ok
=elapsed       0.102639
=case          ejabberd_SUITE:roster_iq_unexpected_element
=logfile       ejabberd_suite.roster_iq_unexpected_element.html
=started       2021-12-10 21:28:12
=ended         2021-12-10 21:28:13
=result        ok
=elapsed       0.103185
=case          ejabberd_SUITE:roster_iq_set_ask
=logfile       ejabberd_suite.roster_iq_set_ask.html
=started       2021-12-10 21:28:13
=ended         2021-12-10 21:28:13
=result        ok
=elapsed       0.102633
=case          ejabberd_SUITE:roster_set_item
=logfile       ejabberd_suite.roster_set_item.html
=started       2021-12-10 21:28:13
=ended         2021-12-10 21:28:13
=result        ok
=elapsed       0.111082
=case          ejabberd_SUITE:roster_version
=logfile       ejabberd_suite.roster_version.html
=started       2021-12-10 21:28:13
=ended         2021-12-10 21:28:13
=result        ok
=elapsed       0.106071
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.6162.html
=group_props   [{name,roster_single},sequence]
=started       2021-12-10 21:28:13
=ended         2021-12-10 21:28:13
=result        ok
=elapsed       5.0e-6
=group_time    1.132s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.6178.html
=group_props   [{name,private_single},sequence]
=started       2021-12-10 21:28:13
=ended         2021-12-10 21:28:13
=result        ok
=elapsed       7.0e-6
=case          ejabberd_SUITE:private_test_features
=logfile       ejabberd_suite.private_test_features.html
=started       2021-12-10 21:28:13
=ended         2021-12-10 21:28:13
=result        ok
=elapsed       0.102691
=case          ejabberd_SUITE:private_test_no_namespace
=logfile       ejabberd_suite.private_test_no_namespace.html
=started       2021-12-10 21:28:13
=ended         2021-12-10 21:28:13
=result        ok
=elapsed       0.107165
=case          ejabberd_SUITE:private_test_set_get
=logfile       ejabberd_suite.private_test_set_get.html
=started       2021-12-10 21:28:13
=ended         2021-12-10 21:28:14
=result        ok
=elapsed       0.114089
=case          ejabberd_SUITE:private_test_published
=logfile       ejabberd_suite.private_test_published.html
=started       2021-12-10 21:28:14
=ended         2021-12-10 21:28:14
=result        ok
=elapsed       0.103845
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.6258.html
=group_props   [{name,private_single},sequence]
=started       2021-12-10 21:28:14
=ended         2021-12-10 21:28:14
=result        ok
=elapsed       2.1e-5
=group_time    0.590s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.6274.html
=group_props   [{name,privacy_single},sequence]
=started       2021-12-10 21:28:14
=ended         2021-12-10 21:28:14
=result        ok
=elapsed       5.0e-6
=case          ejabberd_SUITE:privacy_feature_enabled
=logfile       ejabberd_suite.privacy_feature_enabled.html
=started       2021-12-10 21:28:14
=ended         2021-12-10 21:28:14
=result        ok
=elapsed       0.103432
=case          ejabberd_SUITE:privacy_set_get_list
=logfile       ejabberd_suite.privacy_set_get_list.html
=started       2021-12-10 21:28:14
=ended         2021-12-10 21:28:14
=result        ok
=elapsed       0.105015
=case          ejabberd_SUITE:privacy_get_list_non_existent
=logfile       ejabberd_suite.privacy_get_list_non_existent.html
=started       2021-12-10 21:28:14
=ended         2021-12-10 21:28:14
=result        ok
=elapsed       0.102658
=case          ejabberd_SUITE:privacy_get_empty_lists
=logfile       ejabberd_suite.privacy_get_empty_lists.html
=started       2021-12-10 21:28:14
=ended         2021-12-10 21:28:14
=result        ok
=elapsed       0.101969
=case          ejabberd_SUITE:privacy_set_default
=logfile       ejabberd_suite.privacy_set_default.html
=started       2021-12-10 21:28:14
=ended         2021-12-10 21:28:14
=result        ok
=elapsed       0.104791
=case          ejabberd_SUITE:privacy_del_default
=logfile       ejabberd_suite.privacy_del_default.html
=started       2021-12-10 21:28:14
=ended         2021-12-10 21:28:15
=result        ok
=elapsed       0.106249
=case          ejabberd_SUITE:privacy_set_default_non_existent
=logfile       ejabberd_suite.privacy_set_default_non_existent.html
=started       2021-12-10 21:28:15
=ended         2021-12-10 21:28:15
=result        ok
=elapsed       0.102418
=case          ejabberd_SUITE:privacy_set_active
=logfile       ejabberd_suite.privacy_set_active.html
=started       2021-12-10 21:28:15
=ended         2021-12-10 21:28:15
=result        ok
=elapsed       0.105244
=case          ejabberd_SUITE:privacy_del_active
=logfile       ejabberd_suite.privacy_del_active.html
=started       2021-12-10 21:28:15
=ended         2021-12-10 21:28:15
=result        ok
=elapsed       0.105583
=case          ejabberd_SUITE:privacy_set_active_non_existent
=logfile       ejabberd_suite.privacy_set_active_non_existent.html
=started       2021-12-10 21:28:15
=ended         2021-12-10 21:28:15
=result        ok
=elapsed       0.102639
=case          ejabberd_SUITE:privacy_remove_list
=logfile       ejabberd_suite.privacy_remove_list.html
=started       2021-12-10 21:28:15
=ended         2021-12-10 21:28:15
=result        ok
=elapsed       0.104459
=case          ejabberd_SUITE:privacy_remove_default_list
=logfile       ejabberd_suite.privacy_remove_default_list.html
=started       2021-12-10 21:28:15
=ended         2021-12-10 21:28:15
=result        ok
=elapsed       0.10496
=case          ejabberd_SUITE:privacy_remove_active_list
=logfile       ejabberd_suite.privacy_remove_active_list.html
=started       2021-12-10 21:28:15
=ended         2021-12-10 21:28:15
=result        ok
=elapsed       0.104234
=case          ejabberd_SUITE:privacy_remove_list_non_existent
=logfile       ejabberd_suite.privacy_remove_list_non_existent.html
=started       2021-12-10 21:28:15
=ended         2021-12-10 21:28:16
=result        ok
=elapsed       0.102144
=case          ejabberd_SUITE:privacy_allow_local_server
=logfile       ejabberd_suite.privacy_allow_local_server.html
=started       2021-12-10 21:28:16
=ended         2021-12-10 21:28:16
=result        ok
=elapsed       0.109201
=case          ejabberd_SUITE:privacy_malformed_iq_query
=logfile       ejabberd_suite.privacy_malformed_iq_query.html
=started       2021-12-10 21:28:16
=ended         2021-12-10 21:28:16
=result        ok
=elapsed       0.102848
=case          ejabberd_SUITE:privacy_malformed_get
=logfile       ejabberd_suite.privacy_malformed_get.html
=started       2021-12-10 21:28:16
=ended         2021-12-10 21:28:16
=result        ok
=elapsed       0.110408
=case          ejabberd_SUITE:privacy_malformed_set
=logfile       ejabberd_suite.privacy_malformed_set.html
=started       2021-12-10 21:28:16
=ended         2021-12-10 21:28:16
=result        ok
=elapsed       0.104295
=case          ejabberd_SUITE:privacy_malformed_type_value
=logfile       ejabberd_suite.privacy_malformed_type_value.html
=started       2021-12-10 21:28:16
=ended         2021-12-10 21:28:16
=result        ok
=elapsed       0.103689
=case          ejabberd_SUITE:privacy_set_get_block
=logfile       ejabberd_suite.privacy_set_get_block.html
=started       2021-12-10 21:28:16
=ended         2021-12-10 21:28:16
=result        ok
=elapsed       0.106584
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.5987.html
=group_props   [{name,privacy_single},sequence]
=started       2021-12-10 21:28:16
=ended         2021-12-10 21:28:16
=result        ok
=elapsed       1.1e-5
=group_time    2.795s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.6003.html
=group_props   [{name,vcard_single},sequence]
=started       2021-12-10 21:28:16
=ended         2021-12-10 21:28:17
=result        ok
=elapsed       7.0e-6
=case          ejabberd_SUITE:vcard_feature_enabled
=logfile       ejabberd_suite.vcard_feature_enabled.html
=started       2021-12-10 21:28:17
=ended         2021-12-10 21:28:17
=result        ok
=elapsed       0.104629
=case          ejabberd_SUITE:vcard_get_set
=logfile       ejabberd_suite.vcard_get_set.html
=started       2021-12-10 21:28:17
=ended         2021-12-10 21:28:17
=result        ok
=elapsed       0.103631
=case          ejabberd_SUITE:vcard_service_vcard
=logfile       ejabberd_suite.vcard_service_vcard.html
=started       2021-12-10 21:28:17
=ended         2021-12-10 21:28:17
=result        ok
=elapsed       0.10339
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.6658.html
=group_props   [{name,vcard_single},sequence]
=started       2021-12-10 21:28:17
=ended         2021-12-10 21:28:17
=result        ok
=elapsed       1.9e-5
=group_time    0.439s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.6674.html
=group_props   [{name,pubsub_single},sequence]
=started       2021-12-10 21:28:17
=ended         2021-12-10 21:28:17
=result        ok
=elapsed       6.0e-6
=case          ejabberd_SUITE:pubsub_test_features
=logfile       ejabberd_suite.pubsub_test_features.html
=started       2021-12-10 21:28:17
=ended         2021-12-10 21:28:17
=result        ok
=elapsed       0.10307
=case          ejabberd_SUITE:pubsub_test_vcard
=logfile       ejabberd_suite.pubsub_test_vcard.html
=started       2021-12-10 21:28:17
=ended         2021-12-10 21:28:17
=result        ok
=elapsed       0.103407
=case          ejabberd_SUITE:pubsub_test_create
=logfile       ejabberd_suite.pubsub_test_create.html
=started       2021-12-10 21:28:17
=ended         2021-12-10 21:28:17
=result        ok
=elapsed       0.102896
=case          ejabberd_SUITE:pubsub_test_configure
=logfile       ejabberd_suite.pubsub_test_configure.html
=started       2021-12-10 21:28:17
=ended         2021-12-10 21:28:18
=result        ok
=elapsed       0.113805
=case          ejabberd_SUITE:pubsub_test_delete
=logfile       ejabberd_suite.pubsub_test_delete.html
=started       2021-12-10 21:28:18
=ended         2021-12-10 21:28:18
=result        ok
=elapsed       0.102709
=case          ejabberd_SUITE:pubsub_test_get_affiliations
=logfile       ejabberd_suite.pubsub_test_get_affiliations.html
=started       2021-12-10 21:28:18
=ended         2021-12-10 21:28:18
=result        ok
=elapsed       0.11158
=case          ejabberd_SUITE:pubsub_test_get_subscriptions
=logfile       ejabberd_suite.pubsub_test_get_subscriptions.html
=started       2021-12-10 21:28:18
=ended         2021-12-10 21:28:18
=result        ok
=elapsed       0.116133
=case          ejabberd_SUITE:pubsub_test_create_instant
=logfile       ejabberd_suite.pubsub_test_create_instant.html
=started       2021-12-10 21:28:18
=ended         2021-12-10 21:28:18
=result        ok
=elapsed       0.104022
=case          ejabberd_SUITE:pubsub_test_default
=logfile       ejabberd_suite.pubsub_test_default.html
=started       2021-12-10 21:28:18
=ended         2021-12-10 21:28:18
=result        ok
=elapsed       0.103215
=case          ejabberd_SUITE:pubsub_test_create_configure
=logfile       ejabberd_suite.pubsub_test_create_configure.html
=started       2021-12-10 21:28:18
=ended         2021-12-10 21:28:18
=result        ok
=elapsed       0.108302
=case          ejabberd_SUITE:pubsub_test_publish
=logfile       ejabberd_suite.pubsub_test_publish.html
=started       2021-12-10 21:28:18
=ended         2021-12-10 21:28:19
=result        ok
=elapsed       0.105092
=case          ejabberd_SUITE:pubsub_test_auto_create
=logfile       ejabberd_suite.pubsub_test_auto_create.html
=started       2021-12-10 21:28:19
=ended         2021-12-10 21:28:19
=result        ok
=elapsed       0.104168
=case          ejabberd_SUITE:pubsub_test_get_items
=logfile       ejabberd_suite.pubsub_test_get_items.html
=started       2021-12-10 21:28:19
=ended         2021-12-10 21:28:19
=result        ok
=elapsed       0.110525
=case          ejabberd_SUITE:pubsub_test_delete_item
=logfile       ejabberd_suite.pubsub_test_delete_item.html
=started       2021-12-10 21:28:19
=ended         2021-12-10 21:28:19
=result        ok
=elapsed       0.107017
=case          ejabberd_SUITE:pubsub_test_purge
=logfile       ejabberd_suite.pubsub_test_purge.html
=started       2021-12-10 21:28:19
=ended         2021-12-10 21:28:19
=result        ok
=elapsed       0.111083
=case          ejabberd_SUITE:pubsub_test_subscribe
=logfile       ejabberd_suite.pubsub_test_subscribe.html
=started       2021-12-10 21:28:19
=ended         2021-12-10 21:28:19
=result        ok
=elapsed       0.105486
=case          ejabberd_SUITE:pubsub_test_subscribe_max_item_1
=logfile       ejabberd_suite.pubsub_test_subscribe_max_item_1.html
=started       2021-12-10 21:28:19
=ended         2021-12-10 21:28:19
=result        ok
=elapsed       0.107963
=case          ejabberd_SUITE:pubsub_test_unsubscribe
=logfile       ejabberd_suite.pubsub_test_unsubscribe.html
=started       2021-12-10 21:28:19
=ended         2021-12-10 21:28:20
=result        ok
=elapsed       0.10672
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.7010.html
=group_props   [{name,pubsub_single},sequence]
=started       2021-12-10 21:28:20
=ended         2021-12-10 21:28:20
=result        ok
=elapsed       3.0e-6
=group_time    2.563s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.7026.html
=group_props   [{name,muc_single},sequence]
=started       2021-12-10 21:28:20
=ended         2021-12-10 21:28:20
=result        ok
=elapsed       8.0e-6
=case          ejabberd_SUITE:muc_service_presence_error
=logfile       ejabberd_suite.muc_service_presence_error.7042.html
=started       2021-12-10 21:28:20
=ended         2021-12-10 21:28:20
=result        ok
=elapsed       0.104133
=case          ejabberd_SUITE:muc_service_message_error
=logfile       ejabberd_suite.muc_service_message_error.7074.html
=started       2021-12-10 21:28:20
=ended         2021-12-10 21:28:20
=result        ok
=elapsed       0.106242
=case          ejabberd_SUITE:muc_service_unknown_ns_iq_error
=logfile       ejabberd_suite.muc_service_unknown_ns_iq_error.7106.html
=started       2021-12-10 21:28:20
=ended         2021-12-10 21:28:20
=result        ok
=elapsed       0.104792
=case          ejabberd_SUITE:muc_service_iq_set_error
=logfile       ejabberd_suite.muc_service_iq_set_error.7138.html
=started       2021-12-10 21:28:20
=ended         2021-12-10 21:28:20
=result        ok
=elapsed       0.105813
=case          ejabberd_SUITE:muc_service_improper_iq_error
=logfile       ejabberd_suite.muc_service_improper_iq_error.7186.html
=started       2021-12-10 21:28:20
=ended         2021-12-10 21:28:20
=result        ok
=elapsed       0.107194
=case          ejabberd_SUITE:muc_service_features
=logfile       ejabberd_suite.muc_service_features.7234.html
=started       2021-12-10 21:28:20
=ended         2021-12-10 21:28:20
=result        ok
=elapsed       0.102906
=case          ejabberd_SUITE:muc_service_disco_info_node_error
=logfile       ejabberd_suite.muc_service_disco_info_node_error.7266.html
=started       2021-12-10 21:28:20
=ended         2021-12-10 21:28:21
=result        ok
=elapsed       0.102436
=case          ejabberd_SUITE:muc_service_disco_items
=logfile       ejabberd_suite.muc_service_disco_items.6371.html
=started       2021-12-10 21:28:21
=ended         2021-12-10 21:28:21
=result        ok
=elapsed       0.131268
=case          ejabberd_SUITE:muc_service_unique
=logfile       ejabberd_suite.muc_service_unique.6483.html
=started       2021-12-10 21:28:21
=ended         2021-12-10 21:28:21
=result        ok
=elapsed       0.102359
=case          ejabberd_SUITE:muc_service_vcard
=logfile       ejabberd_suite.muc_service_vcard.6515.html
=started       2021-12-10 21:28:21
=ended         2021-12-10 21:28:21
=result        ok
=elapsed       0.102896
=case          ejabberd_SUITE:muc_configure_non_existent
=logfile       ejabberd_suite.muc_configure_non_existent.6547.html
=started       2021-12-10 21:28:21
=ended         2021-12-10 21:28:21
=result        ok
=elapsed       0.10457
=case          ejabberd_SUITE:muc_cancel_configure_non_existent
=logfile       ejabberd_suite.muc_cancel_configure_non_existent.7362.html
=started       2021-12-10 21:28:21
=ended         2021-12-10 21:28:21
=result        ok
=elapsed       0.102653
=case          ejabberd_SUITE:muc_service_subscriptions
=logfile       ejabberd_suite.muc_service_subscriptions.6595.html
=started       2021-12-10 21:28:21
=ended         2021-12-10 21:28:21
=result        ok
=elapsed       0.143785
=case          ejabberd_SUITE:muc_set_room_affiliation
=logfile       ejabberd_suite.muc_set_room_affiliation.6627.html
=started       2021-12-10 21:28:21
=ended         2021-12-10 21:28:22
=result        ok
=elapsed       0.109532
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.7506.html
=group_props   [{name,muc_single},sequence]
=started       2021-12-10 21:28:22
=ended         2021-12-10 21:28:22
=result        ok
=elapsed       1.2e-5
=group_time    2.031s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.7522.html
=group_props   [{name,offline_single},sequence]
=started       2021-12-10 21:28:22
=ended         2021-12-10 21:28:22
=result        ok
=elapsed       8.0e-6
=case          ejabberd_SUITE:offline_feature_enabled
=logfile       ejabberd_suite.offline_feature_enabled.html
=started       2021-12-10 21:28:22
=ended         2021-12-10 21:28:22
=result        ok
=elapsed       0.1034
=case          ejabberd_SUITE:offline_check_identity
=logfile       ejabberd_suite.offline_check_identity.html
=started       2021-12-10 21:28:22
=ended         2021-12-10 21:28:22
=result        ok
=elapsed       0.107328
=case          ejabberd_SUITE:offline_send_non_existent
=logfile       ejabberd_suite.offline_send_non_existent.html
=started       2021-12-10 21:28:22
=ended         2021-12-10 21:28:22
=result        ok
=elapsed       0.102273
=case          ejabberd_SUITE:offline_view_non_existent
=logfile       ejabberd_suite.offline_view_non_existent.html
=started       2021-12-10 21:28:22
=ended         2021-12-10 21:28:22
=result        ok
=elapsed       0.102197
=case          ejabberd_SUITE:offline_remove_non_existent
=logfile       ejabberd_suite.offline_remove_non_existent.html
=started       2021-12-10 21:28:22
=ended         2021-12-10 21:28:22
=result        ok
=elapsed       0.102463
=case          ejabberd_SUITE:offline_view_non_integer
=logfile       ejabberd_suite.offline_view_non_integer.html
=started       2021-12-10 21:28:22
=ended         2021-12-10 21:28:22
=result        ok
=elapsed       0.101738
=case          ejabberd_SUITE:offline_remove_non_integer
=logfile       ejabberd_suite.offline_remove_non_integer.html
=started       2021-12-10 21:28:22
=ended         2021-12-10 21:28:23
=result        ok
=elapsed       0.102053
=case          ejabberd_SUITE:offline_malformed_iq
=logfile       ejabberd_suite.offline_malformed_iq.html
=started       2021-12-10 21:28:23
=ended         2021-12-10 21:28:23
=result        ok
=elapsed       0.105449
=case          ejabberd_SUITE:offline_wrong_user
=logfile       ejabberd_suite.offline_wrong_user.html
=started       2021-12-10 21:28:23
=ended         2021-12-10 21:28:23
=result        ok
=elapsed       0.110442
=case          ejabberd_SUITE:offline_unsupported_iq
=logfile       ejabberd_suite.offline_unsupported_iq.html
=started       2021-12-10 21:28:23
=ended         2021-12-10 21:28:23
=result        ok
=elapsed       0.102312
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.6835.html
=group_props   [{name,offline_single},sequence]
=started       2021-12-10 21:28:23
=ended         2021-12-10 21:28:23
=result        ok
=elapsed       1.9e-5
=group_time    1.406s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.6851.html
=group_props   [{name,mam_single},sequence]
=started       2021-12-10 21:28:23
=ended         2021-12-10 21:28:23
=result        ok
=elapsed       5.0e-6
=case          ejabberd_SUITE:mam_feature_enabled
=logfile       ejabberd_suite.mam_feature_enabled.html
=started       2021-12-10 21:28:23
=ended         2021-12-10 21:28:23
=result        ok
=elapsed       0.105077
=case          ejabberd_SUITE:mam_get_set_prefs
=logfile       ejabberd_suite.mam_get_set_prefs.html
=started       2021-12-10 21:28:23
=ended         2021-12-10 21:28:25
=result        ok
=elapsed       1.89518
=case          ejabberd_SUITE:mam_get_form
=logfile       ejabberd_suite.mam_get_form.html
=started       2021-12-10 21:28:25
=ended         2021-12-10 21:28:25
=result        ok
=elapsed       0.111161
=case          ejabberd_SUITE:mam_fake_by
=logfile       ejabberd_suite.mam_fake_by.html
=started       2021-12-10 21:28:25
=ended         2021-12-10 21:28:25
=result        ok
=elapsed       0.103573
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.7762.html
=group_props   [{name,mam_single},sequence]
=started       2021-12-10 21:28:25
=ended         2021-12-10 21:28:25
=result        ok
=elapsed       2.1e-5
=group_time    2.377s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.6931.html
