=== Suite started at 2021-12-10 15:21:45
=== Starting test, 1586 test cases
=cases         1586
=ended         2021-12-10 15:22:11
=result        ok
=elapsed       3.0e-6
=group_time    0.170s
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.4371.html
=group_props   [{name,replaced_master_slave},sequence]
=started       2021-12-10 15:22:11
=ended         2021-12-10 15:22:11
=result        ok
=elapsed       1.1e-5
=group_time    0.225s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.4387.html
=group_props   [{name,upload_single},sequence]
=started       2021-12-10 15:22:11
=ended         2021-12-10 15:22:11
=result        ok
=elapsed       9.0e-6
=case          ejabberd_SUITE:upload_feature_enabled
=logfile       ejabberd_suite.upload_feature_enabled.html
=started       2021-12-10 15:22:11
=ended         2021-12-10 15:22:11
=result        ok
=elapsed       0.103845
=case          ejabberd_SUITE:upload_service_vcard
=logfile       ejabberd_suite.upload_service_vcard.html
=started       2021-12-10 15:22:11
=ended         2021-12-10 15:22:11
=result        ok
=elapsed       0.102524
=case          ejabberd_SUITE:upload_get_max_size
=logfile       ejabberd_suite.upload_get_max_size.html
=started       2021-12-10 15:22:11
=ended         2021-12-10 15:22:11
=result        ok
=elapsed       0.10398
=case          ejabberd_SUITE:upload_slot_request
=logfile       ejabberd_suite.upload_slot_request.html
=started       2021-12-10 15:22:11
=ended         2021-12-10 15:22:11
=result        ok
=elapsed       0.111447
=case          ejabberd_SUITE:upload_put_get_request
=logfile       ejabberd_suite.upload_put_get_request.html
=started       2021-12-10 15:22:11
=ended         2021-12-10 15:22:12
=result        ok
=elapsed       0.117712
=case          ejabberd_SUITE:upload_max_size_exceed
=logfile       ejabberd_suite.upload_max_size_exceed.html
=started       2021-12-10 15:22:12
=ended         2021-12-10 15:22:12
=result        ok
=elapsed       0.104139
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.5954.html
=group_props   [{name,upload_single},sequence]
=started       2021-12-10 15:22:12
=ended         2021-12-10 15:22:12
=result        ok
=elapsed       1.4e-5
=group_time    0.872s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.5970.html
=group_props   [{name,carbons_single},sequence]
=started       2021-12-10 15:22:12
=ended         2021-12-10 15:22:12
=result        ok
=elapsed       6.0e-6
=case          ejabberd_SUITE:carbons_feature_enabled
=logfile       ejabberd_suite.carbons_feature_enabled.html
=started       2021-12-10 15:22:12
=ended         2021-12-10 15:22:12
=result        ok
=elapsed       0.102145
=case          ejabberd_SUITE:carbons_unsupported_iq
=logfile       ejabberd_suite.carbons_unsupported_iq.html
=started       2021-12-10 15:22:12
=ended         2021-12-10 15:22:12
=result        ok
=elapsed       0.110177
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.4483.html
=group_props   [{name,carbons_single},sequence]
=started       2021-12-10 15:22:12
=ended         2021-12-10 15:22:12
=result        ok
=elapsed       5.0e-6
=group_time    0.306s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.4499.html
=group_props   [{name,carbons_master_slave},sequence]
=started       2021-12-10 15:22:12
=ended         2021-12-10 15:22:12
=result        ok
=elapsed       8.0e-6
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.6034.html
=group_props   [{name,carbons_send_recv},parallel]
=started       2021-12-10 15:22:12
=ended         2021-12-10 15:22:12
=result        ok
=elapsed       5.0e-6
=case          ejabberd_SUITE:carbons_send_recv_master
=logfile       ejabberd_suite.carbons_send_recv_master.6050.html
=started       2021-12-10 15:22:12
=ended         2021-12-10 15:22:12
=result        ok
=elapsed       0.125502
=case          ejabberd_SUITE:carbons_send_recv_slave
=logfile       ejabberd_suite.carbons_send_recv_slave.6066.html
=started       2021-12-10 15:22:12
=ended         2021-12-10 15:22:12
=result        ok
=elapsed       0.123711
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.4531.html
=group_props   [{name,carbons_send_recv},parallel]
=started       2021-12-10 15:22:12
=ended         2021-12-10 15:22:12
=result        ok
=elapsed       4.0e-6
=group_time    0.187s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.4547.html
=group_props   [{name,carbons_enable_disable},parallel]
=started       2021-12-10 15:22:12
=ended         2021-12-10 15:22:12
=result        ok
=elapsed       5.0e-6
=case          ejabberd_SUITE:carbons_enable_disable_master
=logfile       ejabberd_suite.carbons_enable_disable_master.4563.html
=started       2021-12-10 15:22:12
=ended         2021-12-10 15:22:13
=result        ok
=elapsed       0.126049
=case          ejabberd_SUITE:carbons_enable_disable_slave
=logfile       ejabberd_suite.carbons_enable_disable_slave.4579.html
=started       2021-12-10 15:22:12
=ended         2021-12-10 15:22:13
=result        ok
=elapsed       0.125881
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.4627.html
=group_props   [{name,carbons_enable_disable},parallel]
=started       2021-12-10 15:22:13
=ended         2021-12-10 15:22:13
=result        ok
=elapsed       1.6e-5
=group_time    0.192s
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.4643.html
=group_props   [{name,carbons_master_slave},sequence]
=started       2021-12-10 15:22:13
=ended         2021-12-10 15:22:13
=result        ok
=elapsed       2.1e-5
=group_time    0.459s
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.4659.html
=group_props   [{name,no_db},sequence]
=started       2021-12-10 15:22:13
=ended         2021-12-10 15:22:13
=result        ok
=elapsed       1.7e-5
=group_time    25.576s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.4675.html
=group_props   [{name,mnesia},sequence]
=started       2021-12-10 15:22:13
=ended         2021-12-10 15:22:13
=result        ok
=elapsed       6.8e-5
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.4691.html
=group_props   [{name,single_user},sequence]
=started       2021-12-10 15:22:13
=ended         2021-12-10 15:22:13
=result        ok
=elapsed       7.0e-6
=case          ejabberd_SUITE:test_register
=logfile       ejabberd_suite.test_register.html
=started       2021-12-10 15:22:13
=ended         2021-12-10 15:22:13
=result        ok
=elapsed       0.017044
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.4723.html
=group_props   [{name,legacy_auth},parallel]
=started       2021-12-10 15:22:13
=ended         2021-12-10 15:22:13
=result        ok
=elapsed       7.0e-6
=case          ejabberd_SUITE:test_legacy_auth_feature
=logfile       ejabberd_suite.test_legacy_auth_feature.4739.html
=started       2021-12-10 15:22:13
=ended         2021-12-10 15:22:13
=result        ok
=elapsed       8.42e-4
=case          ejabberd_SUITE:test_legacy_auth
=logfile       ejabberd_suite.test_legacy_auth.6178.html
=started       2021-12-10 15:22:13
=ended         2021-12-10 15:22:13
=result        ok
=elapsed       0.105428
=case          ejabberd_SUITE:test_legacy_auth_digest
=logfile       ejabberd_suite.test_legacy_auth_digest.4755.html
=started       2021-12-10 15:22:13
=ended         2021-12-10 15:22:13
=result        ok
=elapsed       0.103726
=case          ejabberd_SUITE:test_legacy_auth_no_resource
=logfile       ejabberd_suite.test_legacy_auth_no_resource.6194.html
=started       2021-12-10 15:22:13
=ended         2021-12-10 15:22:13
=result        ok
=elapsed       0.003769
=case          ejabberd_SUITE:test_legacy_auth_bad_jid
=logfile       ejabberd_suite.test_legacy_auth_bad_jid.4771.html
=started       2021-12-10 15:22:13
=ended         2021-12-10 15:22:13
=result        ok
=elapsed       0.001696
=case          ejabberd_SUITE:test_legacy_auth_fail
=logfile       ejabberd_suite.test_legacy_auth_fail.6210.html
=started       2021-12-10 15:22:13
=ended         2021-12-10 15:22:13
=result        ok
=elapsed       0.0032
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.6274.html
=group_props   [{name,legacy_auth},parallel]
=started       2021-12-10 15:22:13
=ended         2021-12-10 15:22:13
=result        ok
=elapsed       5.0e-6
=group_time    0.181s
=case          ejabberd_SUITE:auth_plain
=logfile       ejabberd_suite.auth_plain.html
=started       2021-12-10 15:22:13
=ended         2021-12-10 15:22:13
=result        ok
=elapsed       0.006989
=case          ejabberd_SUITE:auth_md5
=logfile       ejabberd_suite.auth_md5.html
=started       2021-12-10 15:22:13
=ended         2021-12-10 15:22:13
=result        ok
=elapsed       0.007931
=case          ejabberd_SUITE:presence_broadcast
=logfile       ejabberd_suite.presence_broadcast.html
=started       2021-12-10 15:22:13
=ended         2021-12-10 15:22:13
=result        ok
=elapsed       0.205076
=case          ejabberd_SUITE:last
=logfile       ejabberd_suite.last.html
=started       2021-12-10 15:22:13
=ended         2021-12-10 15:22:13
=result        ok
=elapsed       0.103291
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.6338.html
=group_props   [{name,webadmin_single},sequence]
=started       2021-12-10 15:22:13
=ended         2021-12-10 15:22:13
=result        ok
=elapsed       6.0e-6
=case          ejabberd_SUITE:webadmin_login_page
=logfile       ejabberd_suite.webadmin_login_page.html
=started       2021-12-10 15:22:13
=ended         2021-12-10 15:22:13
=result        ok
=elapsed       5.95e-4
=case          ejabberd_SUITE:webadmin_welcome_page
=logfile       ejabberd_suite.webadmin_welcome_page.html
=started       2021-12-10 15:22:13
=ended         2021-12-10 15:22:13
=result        ok
=elapsed       0.001221
=case          ejabberd_SUITE:webadmin_user_page
=logfile       ejabberd_suite.webadmin_user_page.html
=started       2021-12-10 15:22:13
=ended         2021-12-10 15:22:13
=result        ok
=elapsed       0.001449
=case          ejabberd_SUITE:webadmin_adduser
=logfile       ejabberd_suite.webadmin_adduser.html
=started       2021-12-10 15:22:13
=ended         2021-12-10 15:22:14
=result        ok
=elapsed       0.00229
=case          ejabberd_SUITE:webadmin_changepassword
=logfile       ejabberd_suite.webadmin_changepassword.html
=started       2021-12-10 15:22:14
=ended         2021-12-10 15:22:14
=result        ok
=elapsed       0.00176
=case          ejabberd_SUITE:webadmin_removeuser
=logfile       ejabberd_suite.webadmin_removeuser.html
=started       2021-12-10 15:22:14
=ended         2021-12-10 15:22:14
=result        ok
=elapsed       0.003277
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.6354.html
=group_props   [{name,webadmin_single},sequence]
=started       2021-12-10 15:22:14
=ended         2021-12-10 15:22:14
=result        ok
=elapsed       7.0e-6
=group_time    0.209s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.6370.html
=group_props   [{name,roster_single},sequence]
=started       2021-12-10 15:22:14
=ended         2021-12-10 15:22:14
=result        ok
=elapsed       6.0e-6
=case          ejabberd_SUITE:roster_feature_enabled
=logfile       ejabberd_suite.roster_feature_enabled.html
=started       2021-12-10 15:22:14
=ended         2021-12-10 15:22:14
=result        ok
=elapsed       0.101615
=case          ejabberd_SUITE:roster_iq_set_many_items
=logfile       ejabberd_suite.roster_iq_set_many_items.html
=started       2021-12-10 15:22:14
=ended         2021-12-10 15:22:14
=result        ok
=elapsed       0.102327
=case          ejabberd_SUITE:roster_iq_set_duplicated_groups
=logfile       ejabberd_suite.roster_iq_set_duplicated_groups.html
=started       2021-12-10 15:22:14
=ended         2021-12-10 15:22:14
=result        ok
=elapsed       0.102333
=case          ejabberd_SUITE:roster_iq_get_item
=logfile       ejabberd_suite.roster_iq_get_item.html
=started       2021-12-10 15:22:14
=ended         2021-12-10 15:22:14
=result        ok
=elapsed       0.102246
=case          ejabberd_SUITE:roster_iq_unexpected_element
=logfile       ejabberd_suite.roster_iq_unexpected_element.html
=started       2021-12-10 15:22:14
=ended         2021-12-10 15:22:14
=result        ok
=elapsed       0.104805
=case          ejabberd_SUITE:roster_iq_set_ask
=logfile       ejabberd_suite.roster_iq_set_ask.html
=started       2021-12-10 15:22:14
=ended         2021-12-10 15:22:14
=result        ok
=elapsed       0.10338
=case          ejabberd_SUITE:roster_set_item
=logfile       ejabberd_suite.roster_set_item.html
=started       2021-12-10 15:22:14
=ended         2021-12-10 15:22:15
=result        ok
=elapsed       0.113474
=case          ejabberd_SUITE:roster_version
=logfile       ejabberd_suite.roster_version.html
=started       2021-12-10 15:22:15
=ended         2021-12-10 15:22:15
=result        ok
=elapsed       0.106679
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.5123.html
=group_props   [{name,roster_single},sequence]
=started       2021-12-10 15:22:15
=ended         2021-12-10 15:22:15
=result        ok
=elapsed       5.0e-6
=group_time    1.137s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.5139.html
=group_props   [{name,private_single},sequence]
=started       2021-12-10 15:22:15
=ended         2021-12-10 15:22:15
=result        ok
=elapsed       6.0e-6
=case          ejabberd_SUITE:private_test_features
=logfile       ejabberd_suite.private_test_features.html
=started       2021-12-10 15:22:15
=ended         2021-12-10 15:22:15
=result        ok
=elapsed       0.103297
=case          ejabberd_SUITE:private_test_no_namespace
=logfile       ejabberd_suite.private_test_no_namespace.html
=started       2021-12-10 15:22:15
=ended         2021-12-10 15:22:15
=result        ok
=elapsed       0.107172
=case          ejabberd_SUITE:private_test_set_get
=logfile       ejabberd_suite.private_test_set_get.html
=started       2021-12-10 15:22:15
=ended         2021-12-10 15:22:15
=result        ok
=elapsed       0.115232
=case          ejabberd_SUITE:private_test_published
=logfile       ejabberd_suite.private_test_published.html
=started       2021-12-10 15:22:15
=ended         2021-12-10 15:22:15
=result        ok
=elapsed       0.103646
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.6706.html
=group_props   [{name,private_single},sequence]
=started       2021-12-10 15:22:15
=ended         2021-12-10 15:22:15
=result        ok
=elapsed       5.0e-6
=group_time    0.591s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.6722.html
=group_props   [{name,privacy_single},sequence]
=started       2021-12-10 15:22:15
=ended         2021-12-10 15:22:15
=result        ok
=elapsed       6.0e-6
=case          ejabberd_SUITE:privacy_feature_enabled
=logfile       ejabberd_suite.privacy_feature_enabled.html
=started       2021-12-10 15:22:15
=ended         2021-12-10 15:22:16
=result        ok
=elapsed       0.102865
=case          ejabberd_SUITE:privacy_set_get_list
=logfile       ejabberd_suite.privacy_set_get_list.html
=started       2021-12-10 15:22:16
=ended         2021-12-10 15:22:16
=result        ok
=elapsed       0.104984
=case          ejabberd_SUITE:privacy_get_list_non_existent
=logfile       ejabberd_suite.privacy_get_list_non_existent.html
=started       2021-12-10 15:22:16
=ended         2021-12-10 15:22:16
=result        ok
=elapsed       0.102388
=case          ejabberd_SUITE:privacy_get_empty_lists
=logfile       ejabberd_suite.privacy_get_empty_lists.html
=started       2021-12-10 15:22:16
=ended         2021-12-10 15:22:16
=result        ok
=elapsed       0.101899
=case          ejabberd_SUITE:privacy_set_default
=logfile       ejabberd_suite.privacy_set_default.html
=started       2021-12-10 15:22:16
=ended         2021-12-10 15:22:16
=result        ok
=elapsed       0.104832
=case          ejabberd_SUITE:privacy_del_default
=logfile       ejabberd_suite.privacy_del_default.html
=started       2021-12-10 15:22:16
=ended         2021-12-10 15:22:16
=result        ok
=elapsed       0.105907
=case          ejabberd_SUITE:privacy_set_default_non_existent
=logfile       ejabberd_suite.privacy_set_default_non_existent.html
=started       2021-12-10 15:22:16
=ended         2021-12-10 15:22:16
=result        ok
=elapsed       0.102879
=case          ejabberd_SUITE:privacy_set_active
=logfile       ejabberd_suite.privacy_set_active.html
=started       2021-12-10 15:22:16
=ended         2021-12-10 15:22:17
=result        ok
=elapsed       0.104286
=case          ejabberd_SUITE:privacy_del_active
=logfile       ejabberd_suite.privacy_del_active.html
=started       2021-12-10 15:22:17
=ended         2021-12-10 15:22:17
=result        ok
=elapsed       0.10554
=case          ejabberd_SUITE:privacy_set_active_non_existent
=logfile       ejabberd_suite.privacy_set_active_non_existent.html
=started       2021-12-10 15:22:17
=ended         2021-12-10 15:22:17
=result        ok
=elapsed       0.102002
=case          ejabberd_SUITE:privacy_remove_list
=logfile       ejabberd_suite.privacy_remove_list.html
=started       2021-12-10 15:22:17
=ended         2021-12-10 15:22:17
=result        ok
=elapsed       0.104419
=case          ejabberd_SUITE:privacy_remove_default_list
=logfile       ejabberd_suite.privacy_remove_default_list.html
=started       2021-12-10 15:22:17
=ended         2021-12-10 15:22:17
=result        ok
=elapsed       0.104659
=case          ejabberd_SUITE:privacy_remove_active_list
=logfile       ejabberd_suite.privacy_remove_active_list.html
=started       2021-12-10 15:22:17
=ended         2021-12-10 15:22:17
=result        ok
=elapsed       0.103956
=case          ejabberd_SUITE:privacy_remove_list_non_existent
=logfile       ejabberd_suite.privacy_remove_list_non_existent.html
=started       2021-12-10 15:22:17
=ended         2021-12-10 15:22:17
=result        ok
=elapsed       0.102333
=case          ejabberd_SUITE:privacy_allow_local_server
=logfile       ejabberd_suite.privacy_allow_local_server.html
=started       2021-12-10 15:22:17
=ended         2021-12-10 15:22:17
=result        ok
=elapsed       0.108706
=case          ejabberd_SUITE:privacy_malformed_iq_query
=logfile       ejabberd_suite.privacy_malformed_iq_query.html
=started       2021-12-10 15:22:17
=ended         2021-12-10 15:22:18
=result        ok
=elapsed       0.102388
=case          ejabberd_SUITE:privacy_malformed_get
=logfile       ejabberd_suite.privacy_malformed_get.html
=started       2021-12-10 15:22:18
=ended         2021-12-10 15:22:18
=result        ok
=elapsed       0.110612
=case          ejabberd_SUITE:privacy_malformed_set
=logfile       ejabberd_suite.privacy_malformed_set.html
=started       2021-12-10 15:22:18
=ended         2021-12-10 15:22:18
=result        ok
=elapsed       0.104961
=case          ejabberd_SUITE:privacy_malformed_type_value
=logfile       ejabberd_suite.privacy_malformed_type_value.html
=started       2021-12-10 15:22:18
=ended         2021-12-10 15:22:18
=result        ok
=elapsed       0.103646
=case          ejabberd_SUITE:privacy_set_get_block
=logfile       ejabberd_suite.privacy_set_get_block.html
=started       2021-12-10 15:22:18
=ended         2021-12-10 15:22:18
=result        ok
=elapsed       0.106959
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.5491.html
=group_props   [{name,privacy_single},sequence]
=started       2021-12-10 15:22:18
=ended         2021-12-10 15:22:18
=result        ok
=elapsed       1.6e-5
=group_time    2.796s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.7074.html
=group_props   [{name,vcard_single},sequence]
=started       2021-12-10 15:22:18
=ended         2021-12-10 15:22:18
=result        ok
=elapsed       6.0e-6
=case          ejabberd_SUITE:vcard_feature_enabled
=logfile       ejabberd_suite.vcard_feature_enabled.html
=started       2021-12-10 15:22:18
=ended         2021-12-10 15:22:18
=result        ok
=elapsed       0.104035
=case          ejabberd_SUITE:vcard_get_set
=logfile       ejabberd_suite.vcard_get_set.html
=started       2021-12-10 15:22:18
=ended         2021-12-10 15:22:19
=result        ok
=elapsed       0.104486
=case          ejabberd_SUITE:vcard_service_vcard
=logfile       ejabberd_suite.vcard_service_vcard.html
=started       2021-12-10 15:22:19
=ended         2021-12-10 15:22:19
=result        ok
=elapsed       0.103396
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.5555.html
=group_props   [{name,vcard_single},sequence]
=started       2021-12-10 15:22:19
=ended         2021-12-10 15:22:19
=result        ok
=elapsed       8.0e-6
=group_time    0.437s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.5571.html
=group_props   [{name,pubsub_single},sequence]
=started       2021-12-10 15:22:19
=ended         2021-12-10 15:22:19
=result        ok
=elapsed       6.0e-6
=case          ejabberd_SUITE:pubsub_test_features
=logfile       ejabberd_suite.pubsub_test_features.html
=started       2021-12-10 15:22:19
=ended         2021-12-10 15:22:19
=result        ok
=elapsed       0.102953
=case          ejabberd_SUITE:pubsub_test_vcard
=logfile       ejabberd_suite.pubsub_test_vcard.html
=started       2021-12-10 15:22:19
=ended         2021-12-10 15:22:19
=result        ok
=elapsed       0.103788
=case          ejabberd_SUITE:pubsub_test_create
=logfile       ejabberd_suite.pubsub_test_create.html
=started       2021-12-10 15:22:19
=ended         2021-12-10 15:22:19
=result        ok
=elapsed       0.102645
=case          ejabberd_SUITE:pubsub_test_configure
=logfile       ejabberd_suite.pubsub_test_configure.html
=started       2021-12-10 15:22:19
=ended         2021-12-10 15:22:19
=result        ok
=elapsed       0.114588
=case          ejabberd_SUITE:pubsub_test_delete
=logfile       ejabberd_suite.pubsub_test_delete.html
=started       2021-12-10 15:22:19
=ended         2021-12-10 15:22:19
=result        ok
=elapsed       0.102618
=case          ejabberd_SUITE:pubsub_test_get_affiliations
=logfile       ejabberd_suite.pubsub_test_get_affiliations.html
=started       2021-12-10 15:22:19
=ended         2021-12-10 15:22:20
=result        ok
=elapsed       0.111347
=case          ejabberd_SUITE:pubsub_test_get_subscriptions
=logfile       ejabberd_suite.pubsub_test_get_subscriptions.html
=started       2021-12-10 15:22:20
=ended         2021-12-10 15:22:20
=result        ok
=elapsed       0.115195
=case          ejabberd_SUITE:pubsub_test_create_instant
=logfile       ejabberd_suite.pubsub_test_create_instant.html
=started       2021-12-10 15:22:20
=ended         2021-12-10 15:22:20
=result        ok
=elapsed       0.104273
=case          ejabberd_SUITE:pubsub_test_default
=logfile       ejabberd_suite.pubsub_test_default.html
=started       2021-12-10 15:22:20
=ended         2021-12-10 15:22:20
=result        ok
=elapsed       0.102837
=case          ejabberd_SUITE:pubsub_test_create_configure
=logfile       ejabberd_suite.pubsub_test_create_configure.html
=started       2021-12-10 15:22:20
=ended         2021-12-10 15:22:20
=result        ok
=elapsed       0.107449
=case          ejabberd_SUITE:pubsub_test_publish
=logfile       ejabberd_suite.pubsub_test_publish.html
=started       2021-12-10 15:22:20
=ended         2021-12-10 15:22:20
=result        ok
=elapsed       0.104905
=case          ejabberd_SUITE:pubsub_test_auto_create
=logfile       ejabberd_suite.pubsub_test_auto_create.html
=started       2021-12-10 15:22:20
=ended         2021-12-10 15:22:20
=result        ok
=elapsed       0.104451
=case          ejabberd_SUITE:pubsub_test_get_items
=logfile       ejabberd_suite.pubsub_test_get_items.html
=started       2021-12-10 15:22:20
=ended         2021-12-10 15:22:21
=result        ok
=elapsed       0.110699
=case          ejabberd_SUITE:pubsub_test_delete_item
=logfile       ejabberd_suite.pubsub_test_delete_item.html
=started       2021-12-10 15:22:21
=ended         2021-12-10 15:22:21
=result        ok
=elapsed       0.107796
=case          ejabberd_SUITE:pubsub_test_purge
=logfile       ejabberd_suite.pubsub_test_purge.html
=started       2021-12-10 15:22:21
=ended         2021-12-10 15:22:21
=result        ok
=elapsed       0.112233
=case          ejabberd_SUITE:pubsub_test_subscribe
=logfile       ejabberd_suite.pubsub_test_subscribe.html
=started       2021-12-10 15:22:21
=ended         2021-12-10 15:22:21
=result        ok
=elapsed       0.10534
=case          ejabberd_SUITE:pubsub_test_subscribe_max_item_1
=logfile       ejabberd_suite.pubsub_test_subscribe_max_item_1.html
=started       2021-12-10 15:22:21
=ended         2021-12-10 15:22:21
=result        ok
=elapsed       0.10766
=case          ejabberd_SUITE:pubsub_test_unsubscribe
=logfile       ejabberd_suite.pubsub_test_unsubscribe.html
=started       2021-12-10 15:22:21
=ended         2021-12-10 15:22:21
=result        ok
=elapsed       0.106682
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.7522.html
=group_props   [{name,pubsub_single},sequence]
=started       2021-12-10 15:22:21
=ended         2021-12-10 15:22:21
=result        ok
=elapsed       6.0e-6
=group_time    2.565s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.5779.html
=group_props   [{name,muc_single},sequence]
=started       2021-12-10 15:22:21
=ended         2021-12-10 15:22:21
=result        ok
=elapsed       6.0e-6
=case          ejabberd_SUITE:muc_service_presence_error
=logfile       ejabberd_suite.muc_service_presence_error.5795.html
=started       2021-12-10 15:22:21
=ended         2021-12-10 15:22:21
=result        ok
=elapsed       0.104318
=case          ejabberd_SUITE:muc_service_message_error
=logfile       ejabberd_suite.muc_service_message_error.5811.html
=started       2021-12-10 15:22:21
=ended         2021-12-10 15:22:22
=result        ok
=elapsed       0.10694
=case          ejabberd_SUITE:muc_service_unknown_ns_iq_error
=logfile       ejabberd_suite.muc_service_unknown_ns_iq_error.5843.html
=started       2021-12-10 15:22:22
=ended         2021-12-10 15:22:22
=result        ok
=elapsed       0.104681
=case          ejabberd_SUITE:muc_service_iq_set_error
=logfile       ejabberd_suite.muc_service_iq_set_error.5891.html
=started       2021-12-10 15:22:22
=ended         2021-12-10 15:22:22
=result        ok
=elapsed       0.106225
=case          ejabberd_SUITE:muc_service_improper_iq_error
=logfile       ejabberd_suite.muc_service_improper_iq_error.5907.html
=started       2021-12-10 15:22:22
=ended         2021-12-10 15:22:22
=result        ok
=elapsed       0.151073
=case          ejabberd_SUITE:muc_service_features
=logfile       ejabberd_suite.muc_service_features.7650.html
=started       2021-12-10 15:22:22
=ended         2021-12-10 15:22:22
=result        ok
=elapsed       0.102869
=case          ejabberd_SUITE:muc_service_disco_info_node_error
=logfile       ejabberd_suite.muc_service_disco_info_node_error.7682.html
=started       2021-12-10 15:22:22
=ended         2021-12-10 15:22:22
=result        ok
=elapsed       0.10202
=case          ejabberd_SUITE:muc_service_disco_items
=logfile       ejabberd_suite.muc_service_disco_items.7730.html
=started       2021-12-10 15:22:22
=ended         2021-12-10 15:22:22
=result        ok
=elapsed       0.134674
=case          ejabberd_SUITE:muc_service_unique
=logfile       ejabberd_suite.muc_service_unique.5939.html
=started       2021-12-10 15:22:22
=ended         2021-12-10 15:22:23
=result        ok
=elapsed       0.101981
=case          ejabberd_SUITE:muc_service_vcard
=logfile       ejabberd_suite.muc_service_vcard.5987.html
=started       2021-12-10 15:22:23
=ended         2021-12-10 15:22:23
=result        ok
=elapsed       0.103263
=case          ejabberd_SUITE:muc_configure_non_existent
=logfile       ejabberd_suite.muc_configure_non_existent.6035.html
=started       2021-12-10 15:22:23
=ended         2021-12-10 15:22:23
=result        ok
=elapsed       0.104874
=case          ejabberd_SUITE:muc_cancel_configure_non_existent
=logfile       ejabberd_suite.muc_cancel_configure_non_existent.6083.html
=started       2021-12-10 15:22:23
=ended         2021-12-10 15:22:23
=result        ok
=elapsed       0.10334
=case          ejabberd_SUITE:muc_service_subscriptions
=logfile       ejabberd_suite.muc_service_subscriptions.6115.html
=started       2021-12-10 15:22:23
=ended         2021-12-10 15:22:23
=result        ok
=elapsed       0.146609
=case          ejabberd_SUITE:muc_set_room_affiliation
=logfile       ejabberd_suite.muc_set_room_affiliation.6163.html
=started       2021-12-10 15:22:23
=ended         2021-12-10 15:22:23
=result        ok
=elapsed       0.108895
=case          ejabberd_SUITE:end_per_group
=logfile       ejabberd_suite.end_per_group.7986.html
=group_props   [{name,muc_single},sequence]
=started       2021-12-10 15:22:23
=ended         2021-12-10 15:22:23
=result        ok
=elapsed       5.0e-6
=group_time    2.102s
=case          ejabberd_SUITE:init_per_group
=logfile       ejabberd_suite.init_per_group.6195.html
=group_props   [{name,offline_single},sequence]
=started       2021-12-10 15:22:23
=ended         2021-12-10 15:22:23
=result        ok
=elapsed       8.0e-6
=case          ejabberd_SUITE:offline_feature_enabled
=logfile       ejabberd_suite.offline_feature_enabled.html
=started       2021-12-10 15:22:23
=ended         2021-12-10 15:22:24
=result        ok
=elapsed       0.103397
=case          ejabberd_SUITE:offline_check_identity
=logfile       ejabberd_suite.offline_check_identity.html
=started       2021-12-10 15:22:24
=ended         2021-12-10 15:22:24
=result        ok
=elapsed       0.10799
=case          ejabberd_SUITE:offline_send_non_existent
=logfile       ejabberd_suite.offline_send_non_existent.html
=started       2021-12-10 15:22:24
=ended         2021-12-10 15:22:24
=result        ok
=elapsed       0.102693
=case          ejabberd_SUITE:offline_view_non_existent
